Column1;name;cp;ID;probe;spike;matrix;state;plate;replicate
649;ALA1;25.11;CY5_all_limmat_adsorbed_1_1;CY5;all;limmat;adsorbed;1;1
650;ALA1;24.97;CY5_all_limmat_adsorbed_1_1;CY5;all;limmat;adsorbed;1;1
651;ALA1;25.05;CY5_all_limmat_adsorbed_1_1;CY5;all;limmat;adsorbed;1;1
652;ALA2;25.49;CY5_all_limmat_adsorbed_1_2;CY5;all;limmat;adsorbed;1;2
653;ALA2;25.55;CY5_all_limmat_adsorbed_1_2;CY5;all;limmat;adsorbed;1;2
654;ALA2;25.56;CY5_all_limmat_adsorbed_1_2;CY5;all;limmat;adsorbed;1;2
655;ALA3;24.79;CY5_all_limmat_adsorbed_1_3;CY5;all;limmat;adsorbed;1;3
656;ALA3;24.74;CY5_all_limmat_adsorbed_1_3;CY5;all;limmat;adsorbed;1;3
657;ALA3;24.77;CY5_all_limmat_adsorbed_1_3;CY5;all;limmat;adsorbed;1;3
1423;LA3;26.9;CY5_all_limmat_free_2_1;CY5;all;limmat;free;2;1
1424;LA3;26.87;CY5_all_limmat_free_2_1;CY5;all;limmat;free;2;1
1425;LA3;27.32;CY5_all_limmat_free_2_1;CY5;all;limmat;free;2;1
1417;LA1;24.93;CY5_all_limmat_free_2_2;CY5;all;limmat;free;2;2
1418;LA1;25.17;CY5_all_limmat_free_2_2;CY5;all;limmat;free;2;2
1419;LA1;25.28;CY5_all_limmat_free_2_2;CY5;all;limmat;free;2;2
1420;LA2;25.8;CY5_all_limmat_free_2_3;CY5;all;limmat;free;2;3
1421;LA2;25.8;CY5_all_limmat_free_2_3;CY5;all;limmat;free;2;3
1422;LA2;26.1;CY5_all_limmat_free_2_3;CY5;all;limmat;free;2;3
838;LA1;23.9;CY5_all_limmat_membrane_1_1;CY5;all;limmat;membrane;1;1
839;LA1;23.91;CY5_all_limmat_membrane_1_1;CY5;all;limmat;membrane;1;1
840;LA1;23.98;CY5_all_limmat_membrane_1_1;CY5;all;limmat;membrane;1;1
841;LA2;24.6;CY5_all_limmat_membrane_1_2;CY5;all;limmat;membrane;1;2
842;LA2;24.72;CY5_all_limmat_membrane_1_2;CY5;all;limmat;membrane;1;2
843;LA2;24.82;CY5_all_limmat_membrane_1_2;CY5;all;limmat;membrane;1;2
844;LA3;23.62;CY5_all_limmat_membrane_1_3;CY5;all;limmat;membrane;1;3
845;LA3;23.69;CY5_all_limmat_membrane_1_3;CY5;all;limmat;membrane;1;3
846;LA3;23.72;CY5_all_limmat_membrane_1_3;CY5;all;limmat;membrane;1;3
694;ARA1;36.12;CY5_all_sihl_adsorbed_1_1;CY5;all;sihl;adsorbed;1;1
695;ARA1;35.9;CY5_all_sihl_adsorbed_1_1;CY5;all;sihl;adsorbed;1;1
696;ARA1;35.88;CY5_all_sihl_adsorbed_1_1;CY5;all;sihl;adsorbed;1;1
697;ARA2;24.86;CY5_all_sihl_adsorbed_1_2;CY5;all;sihl;adsorbed;1;2
698;ARA2;24.6;CY5_all_sihl_adsorbed_1_2;CY5;all;sihl;adsorbed;1;2
699;ARA2;24.77;CY5_all_sihl_adsorbed_1_2;CY5;all;sihl;adsorbed;1;2
700;ARA3;24.54;CY5_all_sihl_adsorbed_1_3;CY5;all;sihl;adsorbed;1;3
701;ARA3;24.3;CY5_all_sihl_adsorbed_1_3;CY5;all;sihl;adsorbed;1;3
702;ARA3;24.4;CY5_all_sihl_adsorbed_1_3;CY5;all;sihl;adsorbed;1;3
1468;RA1;25.77;CY5_all_sihl_free_2_1;CY5;all;sihl;free;2;1
1469;RA1;25.84;CY5_all_sihl_free_2_1;CY5;all;sihl;free;2;1
1470;RA1;25.83;CY5_all_sihl_free_2_1;CY5;all;sihl;free;2;1
1471;RA2;25.35;CY5_all_sihl_free_2_2;CY5;all;sihl;free;2;2
1472;RA2;25.62;CY5_all_sihl_free_2_2;CY5;all;sihl;free;2;2
1473;RA2;25.71;CY5_all_sihl_free_2_2;CY5;all;sihl;free;2;2
1474;RA3;26.59;CY5_all_sihl_free_2_3;CY5;all;sihl;free;2;3
1475;RA3;26.67;CY5_all_sihl_free_2_3;CY5;all;sihl;free;2;3
1476;RA3;26.63;CY5_all_sihl_free_2_3;CY5;all;sihl;free;2;3
883;RA1;23.59;CY5_all_sihl_membrane_1_1;CY5;all;sihl;membrane;1;1
884;RA1;23.63;CY5_all_sihl_membrane_1_1;CY5;all;sihl;membrane;1;1
885;RA1;23.64;CY5_all_sihl_membrane_1_1;CY5;all;sihl;membrane;1;1
886;RA2;23.79;CY5_all_sihl_membrane_1_2;CY5;all;sihl;membrane;1;2
887;RA2;23.77;CY5_all_sihl_membrane_1_2;CY5;all;sihl;membrane;1;2
888;RA2;23.79;CY5_all_sihl_membrane_1_2;CY5;all;sihl;membrane;1;2
889;RA3;24.25;CY5_all_sihl_membrane_1_3;CY5;all;sihl;membrane;1;3
890;RA3;24.21;CY5_all_sihl_membrane_1_3;CY5;all;sihl;membrane;1;3
891;RA3;24.31;CY5_all_sihl_membrane_1_3;CY5;all;sihl;membrane;1;3
739;ATA1;20.37;CY5_all_tap_adsorbed_1_1;CY5;all;tap;adsorbed;1;1
740;ATA1;20.36;CY5_all_tap_adsorbed_1_1;CY5;all;tap;adsorbed;1;1
741;ATA1;20.33;CY5_all_tap_adsorbed_1_1;CY5;all;tap;adsorbed;1;1
742;ATA2;20.42;CY5_all_tap_adsorbed_1_2;CY5;all;tap;adsorbed;1;2
743;ATA2;20.44;CY5_all_tap_adsorbed_1_2;CY5;all;tap;adsorbed;1;2
744;ATA2;20.56;CY5_all_tap_adsorbed_1_2;CY5;all;tap;adsorbed;1;2
745;ATA3;20.44;CY5_all_tap_adsorbed_1_3;CY5;all;tap;adsorbed;1;3
746;ATA3;20.47;CY5_all_tap_adsorbed_1_3;CY5;all;tap;adsorbed;1;3
747;ATA3;20.52;CY5_all_tap_adsorbed_1_3;CY5;all;tap;adsorbed;1;3
1513;TA1;26.58;CY5_all_tap_free_2_1;CY5;all;tap;free;2;1
1514;TA1;26.77;CY5_all_tap_free_2_1;CY5;all;tap;free;2;1
1515;TA1;27.02;CY5_all_tap_free_2_1;CY5;all;tap;free;2;1
1516;TA2;25.96;CY5_all_tap_free_2_2;CY5;all;tap;free;2;2
1517;TA2;26;CY5_all_tap_free_2_2;CY5;all;tap;free;2;2
1518;TA2;26.44;CY5_all_tap_free_2_2;CY5;all;tap;free;2;2
1519;TA3;28.07;CY5_all_tap_free_2_3;CY5;all;tap;free;2;3
1520;TA3;27.97;CY5_all_tap_free_2_3;CY5;all;tap;free;2;3
1521;TA3;28.24;CY5_all_tap_free_2_3;CY5;all;tap;free;2;3
934;TA3;19.6;CY5_all_tap_membrane_1_3;CY5;all;tap;membrane;1;3
935;TA3;19.79;CY5_all_tap_membrane_1_3;CY5;all;tap;membrane;1;3
936;TA3;19.8;CY5_all_tap_membrane_1_3;CY5;all;tap;membrane;1;3
1444;MTA1;23.3;CY5_all_tap_membrane_2_2;CY5;all;tap;membrane;2;2
1445;MTA1;22.12;CY5_all_tap_membrane_2_2;CY5;all;tap;membrane;2;2
1446;MTA1;22.25;CY5_all_tap_membrane_2_2;CY5;all;tap;membrane;2;2
1447;MTA2;21.62;CY5_all_tap_membrane_2_3;CY5;all;tap;membrane;2;3
1448;MTA2;21.79;CY5_all_tap_membrane_2_3;CY5;all;tap;membrane;2;3
1449;MTA2;21.23;CY5_all_tap_membrane_2_3;CY5;all;tap;membrane;2;3
658;ALC1;25.85;CY5_chicken_limmat_adsorbed_1_1;CY5;chicken;limmat;adsorbed;1;1
659;ALC1;25.9;CY5_chicken_limmat_adsorbed_1_1;CY5;chicken;limmat;adsorbed;1;1
660;ALC1;26.14;CY5_chicken_limmat_adsorbed_1_1;CY5;chicken;limmat;adsorbed;1;1
661;ALC2;25.81;CY5_chicken_limmat_adsorbed_1_2;CY5;chicken;limmat;adsorbed;1;2
662;ALC2;25.96;CY5_chicken_limmat_adsorbed_1_2;CY5;chicken;limmat;adsorbed;1;2
663;ALC2;25.83;CY5_chicken_limmat_adsorbed_1_2;CY5;chicken;limmat;adsorbed;1;2
664;ALC3;26.21;CY5_chicken_limmat_adsorbed_1_3;CY5;chicken;limmat;adsorbed;1;3
665;ALC3;26.29;CY5_chicken_limmat_adsorbed_1_3;CY5;chicken;limmat;adsorbed;1;3
666;ALC3;26.27;CY5_chicken_limmat_adsorbed_1_3;CY5;chicken;limmat;adsorbed;1;3
784;FLC1;23.64;CY5_chicken_limmat_free_1_1;CY5;chicken;limmat;free;1;1
785;FLC1;23.6;CY5_chicken_limmat_free_1_1;CY5;chicken;limmat;free;1;1
786;FLC1;23.6;CY5_chicken_limmat_free_1_1;CY5;chicken;limmat;free;1;1
787;FLC2;23.95;CY5_chicken_limmat_free_1_2;CY5;chicken;limmat;free;1;2
788;FLC2;23.98;CY5_chicken_limmat_free_1_2;CY5;chicken;limmat;free;1;2
789;FLC2;24.01;CY5_chicken_limmat_free_1_2;CY5;chicken;limmat;free;1;2
790;FLC3;22.49;CY5_chicken_limmat_free_1_3;CY5;chicken;limmat;free;1;3
791;FLC3;22.46;CY5_chicken_limmat_free_1_3;CY5;chicken;limmat;free;1;3
792;FLC3;22.61;CY5_chicken_limmat_free_1_3;CY5;chicken;limmat;free;1;3
847;LC1;26.37;CY5_chicken_limmat_membrane_1_1;CY5;chicken;limmat;membrane;1;1
848;LC1;26.35;CY5_chicken_limmat_membrane_1_1;CY5;chicken;limmat;membrane;1;1
849;LC1;26.4;CY5_chicken_limmat_membrane_1_1;CY5;chicken;limmat;membrane;1;1
850;LC2;25.45;CY5_chicken_limmat_membrane_1_2;CY5;chicken;limmat;membrane;1;2
851;LC2;25.45;CY5_chicken_limmat_membrane_1_2;CY5;chicken;limmat;membrane;1;2
852;LC2;25.56;CY5_chicken_limmat_membrane_1_2;CY5;chicken;limmat;membrane;1;2
853;LC3;25.89;CY5_chicken_limmat_membrane_1_3;CY5;chicken;limmat;membrane;1;3
854;LC3;26.03;CY5_chicken_limmat_membrane_1_3;CY5;chicken;limmat;membrane;1;3
855;LC3;25.95;CY5_chicken_limmat_membrane_1_3;CY5;chicken;limmat;membrane;1;3
703;ARC1;24.14;CY5_chicken_sihl_adsorbed_1_1;CY5;chicken;sihl;adsorbed;1;1
704;ARC1;24.17;CY5_chicken_sihl_adsorbed_1_1;CY5;chicken;sihl;adsorbed;1;1
705;ARC1;24.15;CY5_chicken_sihl_adsorbed_1_1;CY5;chicken;sihl;adsorbed;1;1
706;ARC2;24.91;CY5_chicken_sihl_adsorbed_1_2;CY5;chicken;sihl;adsorbed;1;2
707;ARC2;24.9;CY5_chicken_sihl_adsorbed_1_2;CY5;chicken;sihl;adsorbed;1;2
708;ARC2;24.94;CY5_chicken_sihl_adsorbed_1_2;CY5;chicken;sihl;adsorbed;1;2
709;ARC3;25.63;CY5_chicken_sihl_adsorbed_1_3;CY5;chicken;sihl;adsorbed;1;3
710;ARC3;25.62;CY5_chicken_sihl_adsorbed_1_3;CY5;chicken;sihl;adsorbed;1;3
711;ARC3;25.67;CY5_chicken_sihl_adsorbed_1_3;CY5;chicken;sihl;adsorbed;1;3
1477;RC1;24.32;CY5_chicken_sihl_free_2_1;CY5;chicken;sihl;free;2;1
1478;RC1;24.04;CY5_chicken_sihl_free_2_1;CY5;chicken;sihl;free;2;1
1479;RC1;24.11;CY5_chicken_sihl_free_2_1;CY5;chicken;sihl;free;2;1
1480;RC2;24.45;CY5_chicken_sihl_free_2_2;CY5;chicken;sihl;free;2;2
1481;RC2;24.56;CY5_chicken_sihl_free_2_2;CY5;chicken;sihl;free;2;2
1482;RC2;24.6;CY5_chicken_sihl_free_2_2;CY5;chicken;sihl;free;2;2
1483;RC3;28.84;CY5_chicken_sihl_free_2_3;CY5;chicken;sihl;free;2;3
1484;RC3;28.77;CY5_chicken_sihl_free_2_3;CY5;chicken;sihl;free;2;3
1485;RC3;29.19;CY5_chicken_sihl_free_2_3;CY5;chicken;sihl;free;2;3
895;RC2;25.19;CY5_chicken_sihl_membrane_1_2;CY5;chicken;sihl;membrane;1;2
896;RC2;25.31;CY5_chicken_sihl_membrane_1_2;CY5;chicken;sihl;membrane;1;2
897;RC2;25.14;CY5_chicken_sihl_membrane_1_2;CY5;chicken;sihl;membrane;1;2
898;RC3;25.35;CY5_chicken_sihl_membrane_1_3;CY5;chicken;sihl;membrane;1;3
899;RC3;25.26;CY5_chicken_sihl_membrane_1_3;CY5;chicken;sihl;membrane;1;3
900;RC3;25.29;CY5_chicken_sihl_membrane_1_3;CY5;chicken;sihl;membrane;1;3
1435;MRC1;27.55;CY5_chicken_sihl_membrane_2_2;CY5;chicken;sihl;membrane;2;2
1436;MRC1;26.38;CY5_chicken_sihl_membrane_2_2;CY5;chicken;sihl;membrane;2;2
1437;MRC1;26.4;CY5_chicken_sihl_membrane_2_2;CY5;chicken;sihl;membrane;2;2
748;ATC1;24.4;CY5_chicken_tap_adsorbed_1_1;CY5;chicken;tap;adsorbed;1;1
749;ATC1;24.51;CY5_chicken_tap_adsorbed_1_1;CY5;chicken;tap;adsorbed;1;1
750;ATC1;24.46;CY5_chicken_tap_adsorbed_1_1;CY5;chicken;tap;adsorbed;1;1
751;ATC2;23.68;CY5_chicken_tap_adsorbed_1_2;CY5;chicken;tap;adsorbed;1;2
752;ATC2;23.57;CY5_chicken_tap_adsorbed_1_2;CY5;chicken;tap;adsorbed;1;2
753;ATC2;23.67;CY5_chicken_tap_adsorbed_1_2;CY5;chicken;tap;adsorbed;1;2
754;ATC3;23.17;CY5_chicken_tap_adsorbed_1_3;CY5;chicken;tap;adsorbed;1;3
755;ATC3;23.28;CY5_chicken_tap_adsorbed_1_3;CY5;chicken;tap;adsorbed;1;3
756;ATC3;23.37;CY5_chicken_tap_adsorbed_1_3;CY5;chicken;tap;adsorbed;1;3
811;FTC1;25.85;CY5_chicken_tap_free_1_1;CY5;chicken;tap;free;1;1
812;FTC1;26.85;CY5_chicken_tap_free_1_1;CY5;chicken;tap;free;1;1
813;FTC1;26.36;CY5_chicken_tap_free_1_1;CY5;chicken;tap;free;1;1
814;FTC2;25.36;CY5_chicken_tap_free_1_2;CY5;chicken;tap;free;1;2
815;FTC2;25.25;CY5_chicken_tap_free_1_2;CY5;chicken;tap;free;1;2
816;FTC2;25.44;CY5_chicken_tap_free_1_2;CY5;chicken;tap;free;1;2
817;FTC3;24.73;CY5_chicken_tap_free_1_3;CY5;chicken;tap;free;1;3
818;FTC3;24.64;CY5_chicken_tap_free_1_3;CY5;chicken;tap;free;1;3
819;FTC3;24.73;CY5_chicken_tap_free_1_3;CY5;chicken;tap;free;1;3
937;TC1;NA;CY5_chicken_tap_membrane_1_1;CY5;chicken;tap;membrane;1;1
938;TC1;NA;CY5_chicken_tap_membrane_1_1;CY5;chicken;tap;membrane;1;1
939;TC1;NA;CY5_chicken_tap_membrane_1_1;CY5;chicken;tap;membrane;1;1
940;TC2;NA;CY5_chicken_tap_membrane_1_2;CY5;chicken;tap;membrane;1;2
941;TC2;NA;CY5_chicken_tap_membrane_1_2;CY5;chicken;tap;membrane;1;2
942;TC2;NA;CY5_chicken_tap_membrane_1_2;CY5;chicken;tap;membrane;1;2
943;TC3;NA;CY5_chicken_tap_membrane_1_3;CY5;chicken;tap;membrane;1;3
944;TC3;NA;CY5_chicken_tap_membrane_1_3;CY5;chicken;tap;membrane;1;3
945;TC3;NA;CY5_chicken_tap_membrane_1_3;CY5;chicken;tap;membrane;1;3
667;ALM1;NA;CY5_mouse_limmat_adsorbed_1_1;CY5;mouse;limmat;adsorbed;1;1
668;ALM1;NA;CY5_mouse_limmat_adsorbed_1_1;CY5;mouse;limmat;adsorbed;1;1
669;ALM1;NA;CY5_mouse_limmat_adsorbed_1_1;CY5;mouse;limmat;adsorbed;1;1
670;ALM2;NA;CY5_mouse_limmat_adsorbed_1_2;CY5;mouse;limmat;adsorbed;1;2
671;ALM2;NA;CY5_mouse_limmat_adsorbed_1_2;CY5;mouse;limmat;adsorbed;1;2
672;ALM2;NA;CY5_mouse_limmat_adsorbed_1_2;CY5;mouse;limmat;adsorbed;1;2
673;ALM3;NA;CY5_mouse_limmat_adsorbed_1_3;CY5;mouse;limmat;adsorbed;1;3
674;ALM3;NA;CY5_mouse_limmat_adsorbed_1_3;CY5;mouse;limmat;adsorbed;1;3
675;ALM3;NA;CY5_mouse_limmat_adsorbed_1_3;CY5;mouse;limmat;adsorbed;1;3
793;FLM1;NA;CY5_mouse_limmat_free_1_1;CY5;mouse;limmat;free;1;1
794;FLM1;NA;CY5_mouse_limmat_free_1_1;CY5;mouse;limmat;free;1;1
795;FLM1;NA;CY5_mouse_limmat_free_1_1;CY5;mouse;limmat;free;1;1
796;FLM2;NA;CY5_mouse_limmat_free_1_2;CY5;mouse;limmat;free;1;2
797;FLM2;NA;CY5_mouse_limmat_free_1_2;CY5;mouse;limmat;free;1;2
798;FLM2;NA;CY5_mouse_limmat_free_1_2;CY5;mouse;limmat;free;1;2
799;FLM3;NA;CY5_mouse_limmat_free_1_3;CY5;mouse;limmat;free;1;3
800;FLM3;NA;CY5_mouse_limmat_free_1_3;CY5;mouse;limmat;free;1;3
801;FLM3;NA;CY5_mouse_limmat_free_1_3;CY5;mouse;limmat;free;1;3
856;LM1;NA;CY5_mouse_limmat_membrane_1_1;CY5;mouse;limmat;membrane;1;1
857;LM1;NA;CY5_mouse_limmat_membrane_1_1;CY5;mouse;limmat;membrane;1;1
858;LM1;NA;CY5_mouse_limmat_membrane_1_1;CY5;mouse;limmat;membrane;1;1
859;LM2;NA;CY5_mouse_limmat_membrane_1_2;CY5;mouse;limmat;membrane;1;2
860;LM2;NA;CY5_mouse_limmat_membrane_1_2;CY5;mouse;limmat;membrane;1;2
861;LM2;NA;CY5_mouse_limmat_membrane_1_2;CY5;mouse;limmat;membrane;1;2
862;LM3;38.35;CY5_mouse_limmat_membrane_1_3;CY5;mouse;limmat;membrane;1;3
863;LM3;37.92;CY5_mouse_limmat_membrane_1_3;CY5;mouse;limmat;membrane;1;3
864;LM3;NA;CY5_mouse_limmat_membrane_1_3;CY5;mouse;limmat;membrane;1;3
712;ARM1;NA;CY5_mouse_sihl_adsorbed_1_1;CY5;mouse;sihl;adsorbed;1;1
713;ARM1;NA;CY5_mouse_sihl_adsorbed_1_1;CY5;mouse;sihl;adsorbed;1;1
714;ARM1;NA;CY5_mouse_sihl_adsorbed_1_1;CY5;mouse;sihl;adsorbed;1;1
715;ARM2;NA;CY5_mouse_sihl_adsorbed_1_2;CY5;mouse;sihl;adsorbed;1;2
716;ARM2;NA;CY5_mouse_sihl_adsorbed_1_2;CY5;mouse;sihl;adsorbed;1;2
717;ARM2;NA;CY5_mouse_sihl_adsorbed_1_2;CY5;mouse;sihl;adsorbed;1;2
718;ARM3;NA;CY5_mouse_sihl_adsorbed_1_3;CY5;mouse;sihl;adsorbed;1;3
719;ARM3;NA;CY5_mouse_sihl_adsorbed_1_3;CY5;mouse;sihl;adsorbed;1;3
720;ARM3;NA;CY5_mouse_sihl_adsorbed_1_3;CY5;mouse;sihl;adsorbed;1;3
1486;RM1;NA;CY5_mouse_sihl_free_2_1;CY5;mouse;sihl;free;2;1
1487;RM1;NA;CY5_mouse_sihl_free_2_1;CY5;mouse;sihl;free;2;1
1488;RM1;NA;CY5_mouse_sihl_free_2_1;CY5;mouse;sihl;free;2;1
1489;RM2;NA;CY5_mouse_sihl_free_2_2;CY5;mouse;sihl;free;2;2
1490;RM2;NA;CY5_mouse_sihl_free_2_2;CY5;mouse;sihl;free;2;2
1491;RM2;NA;CY5_mouse_sihl_free_2_2;CY5;mouse;sihl;free;2;2
1492;RM3;NA;CY5_mouse_sihl_free_2_3;CY5;mouse;sihl;free;2;3
1493;RM3;NA;CY5_mouse_sihl_free_2_3;CY5;mouse;sihl;free;2;3
1494;RM3;NA;CY5_mouse_sihl_free_2_3;CY5;mouse;sihl;free;2;3
901;RM1;NA;CY5_mouse_sihl_membrane_1_1;CY5;mouse;sihl;membrane;1;1
902;RM1;NA;CY5_mouse_sihl_membrane_1_1;CY5;mouse;sihl;membrane;1;1
903;RM1;NA;CY5_mouse_sihl_membrane_1_1;CY5;mouse;sihl;membrane;1;1
904;RM2;NA;CY5_mouse_sihl_membrane_1_2;CY5;mouse;sihl;membrane;1;2
905;RM2;NA;CY5_mouse_sihl_membrane_1_2;CY5;mouse;sihl;membrane;1;2
906;RM2;NA;CY5_mouse_sihl_membrane_1_2;CY5;mouse;sihl;membrane;1;2
907;RM3;NA;CY5_mouse_sihl_membrane_1_3;CY5;mouse;sihl;membrane;1;3
908;RM3;NA;CY5_mouse_sihl_membrane_1_3;CY5;mouse;sihl;membrane;1;3
909;RM3;37.72;CY5_mouse_sihl_membrane_1_3;CY5;mouse;sihl;membrane;1;3
757;ATM1;NA;CY5_mouse_tap_adsorbed_1_1;CY5;mouse;tap;adsorbed;1;1
758;ATM1;NA;CY5_mouse_tap_adsorbed_1_1;CY5;mouse;tap;adsorbed;1;1
759;ATM1;NA;CY5_mouse_tap_adsorbed_1_1;CY5;mouse;tap;adsorbed;1;1
760;ATM2;39.83;CY5_mouse_tap_adsorbed_1_2;CY5;mouse;tap;adsorbed;1;2
761;ATM2;NA;CY5_mouse_tap_adsorbed_1_2;CY5;mouse;tap;adsorbed;1;2
762;ATM2;NA;CY5_mouse_tap_adsorbed_1_2;CY5;mouse;tap;adsorbed;1;2
763;ATM3;NA;CY5_mouse_tap_adsorbed_1_3;CY5;mouse;tap;adsorbed;1;3
764;ATM3;NA;CY5_mouse_tap_adsorbed_1_3;CY5;mouse;tap;adsorbed;1;3
765;ATM3;NA;CY5_mouse_tap_adsorbed_1_3;CY5;mouse;tap;adsorbed;1;3
820;FTM1;NA;CY5_mouse_tap_free_1_1;CY5;mouse;tap;free;1;1
821;FTM1;NA;CY5_mouse_tap_free_1_1;CY5;mouse;tap;free;1;1
822;FTM1;NA;CY5_mouse_tap_free_1_1;CY5;mouse;tap;free;1;1
823;FTM2;NA;CY5_mouse_tap_free_1_2;CY5;mouse;tap;free;1;2
824;FTM2;NA;CY5_mouse_tap_free_1_2;CY5;mouse;tap;free;1;2
825;FTM2;NA;CY5_mouse_tap_free_1_2;CY5;mouse;tap;free;1;2
826;FTM3;NA;CY5_mouse_tap_free_1_3;CY5;mouse;tap;free;1;3
827;FTM3;37.12;CY5_mouse_tap_free_1_3;CY5;mouse;tap;free;1;3
828;FTM3;NA;CY5_mouse_tap_free_1_3;CY5;mouse;tap;free;1;3
946;TM1;NA;CY5_mouse_tap_membrane_1_1;CY5;mouse;tap;membrane;1;1
947;TM1;NA;CY5_mouse_tap_membrane_1_1;CY5;mouse;tap;membrane;1;1
948;TM1;NA;CY5_mouse_tap_membrane_1_1;CY5;mouse;tap;membrane;1;1
949;TM2;34.69;CY5_mouse_tap_membrane_1_2;CY5;mouse;tap;membrane;1;2
950;TM2;NA;CY5_mouse_tap_membrane_1_2;CY5;mouse;tap;membrane;1;2
951;TM2;NA;CY5_mouse_tap_membrane_1_2;CY5;mouse;tap;membrane;1;2
952;TM3;NA;CY5_mouse_tap_membrane_1_3;CY5;mouse;tap;membrane;1;3
953;TM3;NA;CY5_mouse_tap_membrane_1_3;CY5;mouse;tap;membrane;1;3
954;TM3;NA;CY5_mouse_tap_membrane_1_3;CY5;mouse;tap;membrane;1;3
676;ALN1;NA;CY5_none_limmat_adsorbed_1_1;CY5;none;limmat;adsorbed;1;1
677;ALN1;NA;CY5_none_limmat_adsorbed_1_1;CY5;none;limmat;adsorbed;1;1
678;ALN1;NA;CY5_none_limmat_adsorbed_1_1;CY5;none;limmat;adsorbed;1;1
679;ALN2;NA;CY5_none_limmat_adsorbed_1_2;CY5;none;limmat;adsorbed;1;2
680;ALN2;NA;CY5_none_limmat_adsorbed_1_2;CY5;none;limmat;adsorbed;1;2
681;ALN2;NA;CY5_none_limmat_adsorbed_1_2;CY5;none;limmat;adsorbed;1;2
682;ALN3;NA;CY5_none_limmat_adsorbed_1_3;CY5;none;limmat;adsorbed;1;3
683;ALN3;NA;CY5_none_limmat_adsorbed_1_3;CY5;none;limmat;adsorbed;1;3
684;ALN3;NA;CY5_none_limmat_adsorbed_1_3;CY5;none;limmat;adsorbed;1;3
1432;LN3;NA;CY5_none_limmat_free_2_1;CY5;none;limmat;free;2;1
1433;LN3;NA;CY5_none_limmat_free_2_1;CY5;none;limmat;free;2;1
1434;LN3;NA;CY5_none_limmat_free_2_1;CY5;none;limmat;free;2;1
1426;LN1;NA;CY5_none_limmat_free_2_2;CY5;none;limmat;free;2;2
1427;LN1;NA;CY5_none_limmat_free_2_2;CY5;none;limmat;free;2;2
1428;LN1;NA;CY5_none_limmat_free_2_2;CY5;none;limmat;free;2;2
1429;LN2;NA;CY5_none_limmat_free_2_3;CY5;none;limmat;free;2;3
1430;LN2;NA;CY5_none_limmat_free_2_3;CY5;none;limmat;free;2;3
1431;LN2;NA;CY5_none_limmat_free_2_3;CY5;none;limmat;free;2;3
865;LN1;NA;CY5_none_limmat_membrane_1_1;CY5;none;limmat;membrane;1;1
866;LN1;NA;CY5_none_limmat_membrane_1_1;CY5;none;limmat;membrane;1;1
867;LN1;NA;CY5_none_limmat_membrane_1_1;CY5;none;limmat;membrane;1;1
868;LN2;NA;CY5_none_limmat_membrane_1_2;CY5;none;limmat;membrane;1;2
869;LN2;NA;CY5_none_limmat_membrane_1_2;CY5;none;limmat;membrane;1;2
870;LN2;NA;CY5_none_limmat_membrane_1_2;CY5;none;limmat;membrane;1;2
871;LN3;NA;CY5_none_limmat_membrane_1_3;CY5;none;limmat;membrane;1;3
872;LN3;NA;CY5_none_limmat_membrane_1_3;CY5;none;limmat;membrane;1;3
873;LN3;NA;CY5_none_limmat_membrane_1_3;CY5;none;limmat;membrane;1;3
721;ARN1;NA;CY5_none_sihl_adsorbed_1_1;CY5;none;sihl;adsorbed;1;1
722;ARN1;NA;CY5_none_sihl_adsorbed_1_1;CY5;none;sihl;adsorbed;1;1
723;ARN1;NA;CY5_none_sihl_adsorbed_1_1;CY5;none;sihl;adsorbed;1;1
724;ARN2;NA;CY5_none_sihl_adsorbed_1_2;CY5;none;sihl;adsorbed;1;2
725;ARN2;NA;CY5_none_sihl_adsorbed_1_2;CY5;none;sihl;adsorbed;1;2
726;ARN2;NA;CY5_none_sihl_adsorbed_1_2;CY5;none;sihl;adsorbed;1;2
727;ARN3;38.2;CY5_none_sihl_adsorbed_1_3;CY5;none;sihl;adsorbed;1;3
728;ARN3;37.91;CY5_none_sihl_adsorbed_1_3;CY5;none;sihl;adsorbed;1;3
729;ARN3;NA;CY5_none_sihl_adsorbed_1_3;CY5;none;sihl;adsorbed;1;3
1495;RN1;NA;CY5_none_sihl_free_2_1;CY5;none;sihl;free;2;1
1496;RN1;NA;CY5_none_sihl_free_2_1;CY5;none;sihl;free;2;1
1497;RN1;NA;CY5_none_sihl_free_2_1;CY5;none;sihl;free;2;1
1498;RN2;NA;CY5_none_sihl_free_2_2;CY5;none;sihl;free;2;2
1499;RN2;NA;CY5_none_sihl_free_2_2;CY5;none;sihl;free;2;2
1500;RN2;NA;CY5_none_sihl_free_2_2;CY5;none;sihl;free;2;2
1501;RN3;NA;CY5_none_sihl_free_2_3;CY5;none;sihl;free;2;3
1502;RN3;NA;CY5_none_sihl_free_2_3;CY5;none;sihl;free;2;3
1503;RN3;NA;CY5_none_sihl_free_2_3;CY5;none;sihl;free;2;3
910;RN1;38.42;CY5_none_sihl_membrane_1_1;CY5;none;sihl;membrane;1;1
911;RN1;37.41;CY5_none_sihl_membrane_1_1;CY5;none;sihl;membrane;1;1
912;RN1;NA;CY5_none_sihl_membrane_1_1;CY5;none;sihl;membrane;1;1
