Species,Protocol,RunID,Elapsed,A,Ci,Tleaf,CO2_r,PAR,VPDleaf
Apple,DAT,Apple_wlk1_1_DAT,3207.5,30.76739775,1220.179995,23.704,1466.6,1499.72,1.20862222
Apple,DAT,Apple_wlk1_1_DAT,3208.5,30.91064495,1221.031282,23.70005,1468.25,1499.865,1.207750172
Apple,DAT,Apple_wlk1_1_DAT,3209.5,31.08797613,1225.248913,23.694,1473.33,1500.02,1.206130587
Apple,DAT,Apple_wlk1_1_DAT,3210.5,31.07003073,1227.075633,23.6948,1474.995,1500.02,1.20612862
Apple,DAT,Apple_wlk1_1_DAT,3211.5,31.00670058,1232.24649,23.6977,1480.07,1500.01,1.206314109
Apple,DAT,Apple_wlk1_1_DAT,3212.5,30.80087682,1234.730764,23.6995,1481.79,1500.015,1.206515722
Apple,DAT,Apple_wlk1_1_DAT,3213.5,30.82643844,1239.386007,23.7029,1486.93,1500.02,1.206790751
Apple,DAT,Apple_wlk1_1_DAT,3214.5,30.87793216,1240.86288,23.7025,1488.605,1500.02,1.206542518
Apple,DAT,Apple_wlk1_1_DAT,3215.5,30.9936148,1245.531485,23.6951,1493.41,1500.01,1.204769025
Apple,DAT,Apple_wlk1_1_DAT,3216.5,31.02978474,1247.19181,23.68975,1495.025,1500.015,1.203706503
Apple,DAT,Apple_wlk1_1_DAT,3217.5,31.04460748,1252.284765,23.6786,1500,1500.02,1.201464242
Apple,DAT,Apple_wlk1_1_DAT,3218.5,31.00249593,1254.116697,23.6778,1501.84,1500.02,1.201259674
Apple,DAT,Apple_wlk1_1_DAT,3219.5,30.83374744,1259.810531,23.6768,1507.22,1500.02,1.200839751
Apple,DAT,Apple_wlk1_1_DAT,3220.5,30.63439554,1262.339548,23.676,1509.12,1499.88,1.200649777
Apple,DAT,Apple_wlk1_1_DAT,3221.5,30.68485255,1267.205839,23.6688,1514.35,1500.03,1.199120013
Apple,DAT,Apple_wlk1_1_DAT,3222.5,30.87785202,1268.150213,23.6658,1516.015,1500.03,1.198485375
Apple,DAT,Apple_wlk1_1_DAT,3223.5,31.14310596,1271.996248,23.6643,1520.69,1500.02,1.197959627
Apple,DAT,Apple_wlk1_1_DAT,3224.5,31.29964136,1272.967629,23.6659,1522.395,1500.025,1.198196684
Apple,DAT,Apple_wlk1_1_DAT,3225.5,31.17418954,1278.361946,23.6693,1527.59,1500.03,1.198677122
Apple,DAT,Apple_wlk1_1_DAT,3226.5,31.0850346,1280.44024,23.6669,1529.295,1500.03,1.198213378
Apple,DAT,Apple_wlk1_1_DAT,3227.5,30.94758012,1286.07384,23.6619,1534.06,1500.03,1.197117237
Apple,DAT,Apple_wlk1_1_DAT,3228.5,31.12149354,1286.936633,23.66285,1535.66,1500.025,1.197245169
Apple,DAT,Apple_wlk1_1_DAT,3229.5,31.09328473,1292.041164,23.6632,1540.49,1500.02,1.197124294
Apple,DAT,Apple_wlk1_1_DAT,3230.5,30.96912173,1294.204702,23.6623,1542.225,1499.875,1.196957276
Apple,DAT,Apple_wlk1_1_DAT,3231.5,30.80980716,1299.732121,23.6602,1547.2,1499.74,1.196596536
Apple,DAT,Apple_wlk1_1_DAT,3232.5,30.92356086,1300.741711,23.6636,1548.995,1499.885,1.197233708
Apple,DAT,Apple_wlk1_1_DAT,3233.5,31.12810788,1304.447128,23.6723,1554.16,1500.03,1.1988547
Apple,DAT,Apple_wlk1_1_DAT,3234.5,31.20814713,1305.794263,23.671,1555.82,1500.035,1.198578178
Apple,DAT,Apple_wlk1_1_DAT,3235.5,31.14845854,1311.195294,23.659,1560.36,1500.04,1.196288596
Apple,DAT,Apple_wlk1_1_DAT,3236.5,31.22560361,1312.581065,23.65605,1561.995,1500.045,1.195688944
Apple,DAT,Apple_wlk1_1_DAT,3237.5,31.32061273,1317.097709,23.6512,1567.07,1500.04,1.194733062
Apple,DAT,Apple_wlk1_1_DAT,3238.5,31.33453086,1318.611586,23.65245,1568.885,1500.045,1.194932234
Apple,DAT,Apple_wlk1_1_DAT,3239.5,31.1828128,1324.102617,23.6518,1574.25,1500.05,1.194711578
Apple,DAT,Apple_wlk1_1_DAT,3240.5,31.02720388,1326.427317,23.6507,1575.97,1500.055,1.194431765
Apple,DAT,Apple_wlk1_1_DAT,3241.5,30.99556216,1331.513844,23.6501,1580.88,1500.05,1.194136889
Apple,DAT,Apple_wlk1_1_DAT,3242.5,30.99502032,1333.09894,23.6532,1582.48,1499.91,1.194651522
Apple,DAT,Apple_wlk1_1_DAT,3243.5,31.02822973,1337.701841,23.6613,1587.06,1500.06,1.195987952
Apple,DAT,Apple_wlk1_1_DAT,3244.5,30.95161068,1339.695592,23.6602,1588.755,1500.055,1.195748266
Apple,DAT,Apple_wlk1_1_DAT,3245.5,30.95160723,1344.502608,23.6581,1593.82,1500.08,1.195318601
Apple,DAT,Apple_wlk1_1_DAT,3246.5,31.05354236,1345.648171,23.65845,1595.7,1499.935,1.195303592
Apple,DAT,Apple_wlk1_1_DAT,3247.5,31.16138461,1350.043181,23.6588,1601.01,1500.08,1.195187193
Apple,DAT,Apple_wlk1_1_DAT,3248.5,31.11538294,1351.987725,23.65575,1602.85,1499.94,1.194592072
Apple,DAT,Apple_wlk1_1_DAT,3249.5,30.91278123,1357.96219,23.6497,1607.97,1500.08,1.193418307
Apple,DAT,Apple_wlk1_1_DAT,3250.5,30.93791834,1359.45104,23.6498,1609.7,1500.08,1.193398141
Apple,DAT,Apple_wlk1_1_DAT,3251.5,31.06237001,1363.903305,23.6481,1614.37,1499.8,1.192881404
Apple,DAT,Apple_wlk1_1_DAT,3252.5,31.2433481,1364.826844,23.6459,1616.005,1499.8,1.192440179
Apple,DAT,Apple_wlk1_1_DAT,3253,31.22552991,1364.894504,23.6459,1616.005,1499.8,1.192440179
Apple,DAT,Apple_wlk1_1_DAT,3254.5,30.99849199,1373.35683,23.64155,1623.825,1499.795,1.191386147
Apple,DAT,Apple_wlk1_1_DAT,3255.5,30.91701883,1377.535334,23.6532,1628.27,1500.08,1.193343066
Apple,DAT,Apple_wlk1_1_DAT,3256.5,30.91704649,1379.018789,23.65795,1630.005,1499.93,1.194188093
Apple,DAT,Apple_wlk1_1_DAT,3257.5,31.19225364,1382.577976,23.662,1634.57,1500.09,1.194919054
Apple,DAT,Apple_wlk1_1_DAT,3258.5,31.35981457,1383.58271,23.6607,1636.075,1500.085,1.194643351
Apple,DAT,Apple_wlk1_1_DAT,3259.5,31.37885576,1388.543618,23.6586,1640.29,1500.08,1.194026387
Apple,DAT,Apple_wlk1_1_DAT,3260.5,31.13444923,1391.282727,23.6591,1641.85,1500.075,1.194025612
Apple,DAT,Apple_wlk1_1_DAT,3261.5,30.86987911,1397.248126,23.6562,1646.5,1500.07,1.193277127
Apple,DAT,Apple_wlk1_1_DAT,3262.5,30.90013583,1398.681081,23.656,1648.24,1500.075,1.19320854
Apple,DAT,Apple_wlk1_1_DAT,3263.5,30.96373918,1402.982453,23.6604,1653.28,1500.07,1.193871854
Apple,DAT,Apple_wlk1_1_DAT,3264.5,31.22948508,1403.470723,23.6633,1654.945,1500.07,1.194342708
Apple,DAT,Apple_wlk1_1_DAT,3265.5,31.18436172,1408.429653,23.6672,1659.89,1500.07,1.194896722
Apple,DAT,Apple_wlk1_1_DAT,3266.5,31.2168167,1410.067412,23.6668,1661.55,1499.925,1.194779702
Apple,DAT,Apple_wlk1_1_DAT,3267.5,30.96278271,1415.962697,23.6734,1666.46,1500.07,1.195907873
Apple,DAT,Apple_wlk1_1_DAT,3268.5,30.91783881,1417.947017,23.67555,1668.02,1500.075,1.196305019
Apple,DAT,Apple_wlk1_1_DAT,3269.5,30.93747861,1422.766804,23.6798,1672.67,1499.78,1.197109628
Apple,DAT,Apple_wlk1_1_DAT,3270.5,31.13083027,1423.760554,23.67715,1674.305,1499.925,1.196701248
Apple,DAT,Apple_wlk1_1_DAT,3271.5,31.12874283,1428.512505,23.6748,1679.37,1500.07,1.196502211
Apple,DAT,Apple_wlk1_1_DAT,3272.5,31.15404232,1429.947179,23.67665,1681.095,1499.93,1.19692065
Apple,DAT,Apple_wlk1_1_DAT,3273.5,31.12712218,1434.751599,23.6774,1686.04,1500.07,1.19721594
Apple,DAT,Apple_wlk1_1_DAT,3274.5,31.1812687,1436.114905,23.6754,1687.595,1500.07,1.196894463
Apple,DAT,Apple_wlk1_1_DAT,3275.5,31.11340978,1441.320018,23.67,1692.58,1499.78,1.196011592
Apple,DAT,Apple_wlk1_1_DAT,3276.5,31.07490372,1443.14585,23.67095,1694.33,1499.775,1.196288182
Apple,DAT,Apple_wlk1_1_DAT,3277.5,31.06098896,1447.98567,23.6746,1699.57,1500.07,1.197188217
Apple,DAT,Apple_wlk1_1_DAT,3278.5,31.16899469,1449.230763,23.6764,1701.31,1500.065,1.197629313
Apple,DAT,Apple_wlk1_1_DAT,3279.5,31.32264191,1453.307057,23.6818,1706.5,1500.07,1.198826417
Apple,DAT,Apple_wlk1_1_DAT,3280.5,31.24927311,1455.221899,23.68295,1708.3,1500.065,1.199201924
Apple,DAT,Apple_wlk1_1_DAT,3281.5,31.06863151,1460.794051,23.6823,1713.45,1500.06,1.199659112
Apple,DAT,Apple_wlk1_1_DAT,3282.5,30.98046445,1462.802657,23.68015,1715.125,1500.06,1.199415463
Apple,DAT,Apple_wlk1_1_DAT,3283.5,30.98780814,1467.85116,23.6718,1720.08,1499.77,1.198194039
Apple,DAT,Apple_wlk1_1_DAT,3284.5,31.05591815,1469.255917,23.67065,1721.76,1499.915,1.198001066
Apple,DAT,Apple_wlk1_1_DAT,3285.5,30.89106958,1474.794439,23.6725,1727,1500.06,1.198611734
Apple,DAT,Apple_wlk1_1_DAT,3286.5,30.90119844,1476.29896,23.67315,1728.795,1500.06,1.198851593
Apple,DAT,Apple_wlk1_1_DAT,3287.5,30.96791081,1480.849492,23.6712,1733.9,1500.05,1.198816639
Apple,DAT,Apple_wlk1_1_DAT,3288.5,31.16698873,1481.717983,23.66805,1735.49,1500.05,1.198336533
Apple,DAT,Apple_wlk1_1_DAT,3289.5,31.21320276,1486.593105,23.6616,1740.28,1500.06,1.197384914
Apple,DAT,Apple_wlk1_1_DAT,3290.5,31.14895065,1488.535205,23.65845,1741.905,1500.06,1.196978083
Apple,DAT,Apple_wlk1_1_DAT,3291.5,31.0913606,1493.839251,23.6468,1746.44,1500.07,1.195259166
Apple,DAT,Apple_wlk1_1_DAT,3292.5,31.16247503,1495.122221,23.64595,1747.965,1500.065,1.195239952
Apple,DAT,Apple_wlk1_1_DAT,3293.5,31.2237836,1499.463544,23.6517,1752.85,1500.05,1.196483886
Apple,DAT,Apple_wlk1_1_DAT,3294.5,31.1694338,1501.165114,23.6553,1754.73,1500.05,1.197189771
Apple,DAT,Apple_wlk1_1_DAT,3295.5,31.10497517,1506.148293,23.6546,1760.08,1500.06,1.197260376
Apple,DAT,Apple_wlk1_1_DAT,3296.5,31.17380469,1507.529346,23.65055,1761.76,1500.065,1.196604392
Apple,DAT,Apple_wlk1_1_DAT,3297.5,31.36892812,1511.639424,23.6402,1766.76,1500.07,1.195069271
Apple,DAT,Apple_wlk1_1_DAT,3298.5,31.49222272,1512.750032,23.6382,1768.415,1500.07,1.194795322
Apple,DAT,Apple_wlk1_1_DAT,3299.5,31.50773065,1517.476739,23.6389,1773.4,1500.08,1.195173392
Apple,DAT,Apple_wlk1_1_DAT,3300.5,31.28292979,1520.009495,23.64195,1775.065,1500.08,1.195759421
Apple,DAT,Apple_wlk1_1_DAT,3301.5,31.00733848,1525.846733,23.6512,1780.18,1500.07,1.19759483
Apple,DAT,Apple_wlk1_1_DAT,3302.5,30.80970801,1528.222722,23.653,1781.875,1499.93,1.19801926
Apple,DAT,Apple_wlk1_1_DAT,3303,30.79562636,1528.241871,23.653,1781.875,1499.93,1.19801926
Apple,DAT,Apple_wlk1_1_DAT,3304,31.01066122,1533.975372,23.642,1788.26,1500.08,1.196413968
Apple,DAT,Apple_wlk1_1_DAT,3305,31.23573085,1534.629367,23.64095,1789.77,1500.08,1.196315192
Apple,DAT,Apple_wlk1_1_DAT,3306,31.44802438,1538.690016,23.6305,1794.33,1500.08,1.194691437
Apple,DAT,Apple_wlk1_1_DAT,3307,31.47783351,1540.02659,23.6348,1796,1500.085,1.195538041
Apple,DAT,Apple_wlk1_1_DAT,3308,31.39936719,1545.059545,23.6339,1801.14,1499.81,1.195635208
Apple,DAT,Apple_wlk1_1_DAT,3309,31.28634527,1547.102141,23.633,1802.98,1499.95,1.195554271
Apple,DAT,Apple_wlk1_1_DAT,3310,31.23881342,1552.072924,23.6335,1808.2,1500.09,1.19575967
Apple,DAT,Apple_wlk1_1_DAT,3311,31.12295344,1554.201153,23.63245,1809.95,1500.085,1.195632379
Apple,DAT,Apple_wlk1_1_DAT,3312,31.18890968,1558.786009,23.6279,1815.05,1500.09,1.195106755
Apple,DAT,Apple_wlk1_1_DAT,3313,31.26984584,1560.153486,23.621,1816.78,1500.09,1.193995794
Apple,DAT,Apple_wlk1_1_DAT,3314,31.49978818,1563.923993,23.6203,1821.69,1500.09,1.194176717
Apple,DAT,Apple_wlk1_1_DAT,3315,31.52982908,1565.400967,23.6201,1823.235,1500.09,1.194237395
Apple,DAT,Apple_wlk1_1_DAT,3316,31.47874268,1570.276053,23.6243,1828.04,1499.8,1.19531018
Apple,DAT,Apple_wlk1_1_DAT,3317,31.34046377,1572.627722,23.6183,1829.76,1499.95,1.194321389
Apple,DAT,Apple_wlk1_1_DAT,3318,31.298627,1577.714693,23.6115,1834.95,1499.81,1.193304001
Apple,DAT,Apple_wlk1_1_DAT,3319,31.32019182,1579.252685,23.6117,1836.68,1499.945,1.193383105
Apple,DAT,Apple_wlk1_1_DAT,3320,31.43874114,1583.61443,23.61,1841.73,1500.1,1.193178476
Apple,DAT,Apple_wlk1_1_DAT,3321,31.44924996,1585.328975,23.6051,1843.455,1500.095,1.192372428
Apple,DAT,Apple_wlk1_1_DAT,3322,31.43574258,1590.498105,23.5923,1848.49,1500.1,1.190433539
Apple,DAT,Apple_wlk1_1_DAT,3323,31.4446783,1591.997497,23.59065,1850.295,1500.11,1.190332528
Apple,DAT,Apple_wlk1_1_DAT,3324,31.57890589,1596.026953,23.593,1855.37,1499.83,1.191276073
Apple,DAT,Apple_wlk1_1_DAT,3325,31.61669607,1597.592934,23.5869,1857.185,1499.975,1.190383282
Apple,DAT,Apple_wlk1_1_DAT,3326,31.52091577,1603.145204,23.5757,1862.19,1500.13,1.18887654
Apple,DAT,Apple_wlk1_1_DAT,3327,31.29658303,1605.801816,23.5718,1863.99,1499.99,1.188311747
Apple,DAT,Apple_wlk1_1_DAT,3328,31.30154986,1610.481298,23.5746,1869.02,1500.13,1.189132274
Apple,DAT,Apple_wlk1_1_DAT,3329,31.44526529,1611.467178,23.5765,1870.855,1499.995,1.189519669
Apple,DAT,Apple_wlk1_1_DAT,3330,31.62637573,1615.44697,23.5824,1875.74,1499.85,1.190648134
Apple,DAT,Apple_wlk1_1_DAT,3331,31.63783746,1617.014857,23.58445,1877.305,1499.995,1.191006504
Apple,DAT,Apple_wlk1_1_DAT,3332,31.61343955,1621.879924,23.5875,1881.69,1499.85,1.19163888
Apple,DAT,Apple_wlk1_1_DAT,3333,31.71987597,1623.0425,23.58725,1883.425,1499.85,1.191676204
Apple,DAT,Apple_wlk1_1_DAT,3334,31.63210251,1628.310561,23.581,1888.6,1499.84,1.190789732
Apple,DAT,Apple_wlk1_1_DAT,3335,31.50521695,1630.45812,23.5825,1890.395,1499.845,1.191102548
Apple,DAT,Apple_wlk1_1_DAT,3336,31.17082511,1636.961114,23.5772,1895.57,1500.13,1.190390699
Apple,DAT,Apple_wlk1_1_DAT,3337,31.24446166,1638.517607,23.5753,1897.28,1499.985,1.19020192
Apple,DAT,Apple_wlk1_1_DAT,3338,31.32991926,1643.373634,23.5668,1902.4,1499.83,1.189233874
Apple,DAT,Apple_wlk1_1_DAT,3339,31.64713886,1643.824238,23.56995,1904.075,1499.98,1.189969043
Apple,DAT,Apple_wlk1_1_DAT,3340,31.61377509,1648.999152,23.5699,1909,1500.13,1.190543166
Apple,DAT,Apple_wlk1_1_DAT,3341,31.55120431,1651.112243,23.5616,1910.585,1499.98,1.189325474
Apple,DAT,Apple_wlk1_1_DAT,3342,31.47045587,1656.483288,23.5497,1915.5,1499.84,1.187974286
Apple,DAT,Apple_wlk1_1_DAT,3343,31.52400619,1657.717462,23.55245,1917.295,1499.985,1.1886819
Apple,DAT,Apple_wlk1_1_DAT,3344,31.62640293,1661.104766,23.5574,1922.48,1499.84,1.190155696
Apple,DAT,Apple_wlk1_1_DAT,3345,31.5748166,1663.304928,23.55255,1924.185,1499.84,1.189520192
Apple,DAT,Apple_wlk1_1_DAT,3346,31.54532923,1668.532126,23.5441,1929.17,1499.84,1.188659039
Apple,DAT,Apple_wlk1_1_DAT,3347,31.54185288,1670.143429,23.54595,1931.02,1499.99,1.189233345
Apple,DAT,Apple_wlk1_1_DAT,3348,31.53923974,1674.793607,23.55,1936.26,1499.86,1.190647798
Apple,DAT,Apple_wlk1_1_DAT,3349,31.60747022,1676.099995,23.54815,1937.975,1500.005,1.19055853
Apple,DAT,Apple_wlk1_1_DAT,3350,31.59365028,1680.334314,23.546,1943.09,1500.14,1.190669604
Apple,DAT,Apple_wlk1_1_DAT,3351,31.64664051,1681.90959,23.5414,1944.7,1499.995,1.189997867
Apple,DAT,Apple_wlk1_1_DAT,3352,31.54124774,1687.852076,23.5315,1949.72,1500.14,1.188752752
Apple,DAT,Apple_wlk1_1_DAT,3353,31.48193468,1690.086246,23.52455,1951.425,1499.995,1.187809689
Apple,DAT,Apple_wlk1_1_DAT,3354,31.48672862,1695.106465,23.5092,1956.68,1499.85,1.186031431
Apple,DAT,Apple_wlk1_1_DAT,3355,31.54831163,1696.411008,23.50405,1958.38,1499.995,1.185351973
Apple,DAT,Apple_wlk1_1_DAT,3356,31.7347124,1699.618332,23.5023,1962.95,1499.85,1.185613918
Apple,DAT,Apple_wlk1_1_DAT,3357,31.80711061,1701.033025,23.4992,1964.515,1499.86,1.185213541
Apple,DAT,Apple_wlk1_1_DAT,3358,31.7942659,1706.598315,23.4888,1968.82,1499.86,1.184002684
Apple,DAT,Apple_wlk1_1_DAT,3359,31.67962922,1708.87911,23.48695,1970.51,1499.86,1.183954607
Apple,DAT,Apple_wlk1_1_DAT,3360,31.56030388,1714.000917,23.4844,1975.6,1500.16,1.184302292
Apple,DAT,Apple_wlk1_1_DAT,3361,31.60022898,1714.766157,23.48235,1977.54,1500.01,1.184160048
Apple,DAT,Apple_wlk1_1_DAT,3362,31.59029719,1719.613512,23.4688,1983.09,1499.88,1.182345026
Apple,DAT,Apple_wlk1_1_DAT,3363,31.65191213,1721.35926,23.4646,1984.805,1499.88,1.181848189
Apple,Monotonic,Apple_wlk1_1_Monotonic,4271.4,21.17511849,263.5698441,22.9319,399.929,1499.996667,1.178989933
Apple,Monotonic,Apple_wlk1_1_Monotonic,4378.9,0.603942345,45.14925981,22.86875,49.96305,1499.95,1.180140705
Apple,Monotonic,Apple_wlk1_1_Monotonic,4439.4,3.868952908,74.47428905,22.8012,99.98535,1499.98,1.202627651
Apple,Monotonic,Apple_wlk1_1_Monotonic,4533.4,6.951372024,104.6757834,22.87326667,150.026,1500.056667,1.209004848
Apple,Monotonic,Apple_wlk1_1_Monotonic,4625.4,10.03175886,135.6843731,22.8287,199.994,1499.953333,1.198417116
Apple,Monotonic,Apple_wlk1_1_Monotonic,4716.4,13.04049296,167.1867519,22.76513333,249.8623333,1500.19,1.189887118
Apple,Monotonic,Apple_wlk1_1_Monotonic,4808.4,16.00179266,199.2028671,22.82363333,300.0053333,1499.966667,1.208266025
Apple,Monotonic,Apple_wlk1_1_Monotonic,4965.4,18.85127774,232.2287736,22.97965,349.9355,1500,1.190934508
Apple,Monotonic,Apple_wlk1_1_Monotonic,5073.4,21.34906948,267.7044887,23.05073333,400.102,1500.006667,1.189624457
Apple,Monotonic,Apple_wlk1_1_Monotonic,5181.9,25.16216101,344.0073986,22.9802,499.9953333,1499.87,1.175500379
Apple,Monotonic,Apple_wlk1_1_Monotonic,5299.9,27.20428131,430.6791738,23.02916667,600.1626667,1499.956667,1.18183103
Apple,Monotonic,Apple_wlk1_1_Monotonic,5410.9,28.86486869,519.4853112,23.02553333,700.148,1499.986667,1.184816267
Apple,Monotonic,Apple_wlk1_1_Monotonic,5521,29.61606989,611.9609259,23.07876667,800.065,1500.113333,1.191184728
Apple,Monotonic,Apple_wlk1_1_Monotonic,5630.5,30.42243158,802.7370185,23.0403,999.9445,1499.82,1.185464187
Apple,Monotonic,Apple_wlk1_1_Monotonic,5748,30.89846307,1042.794318,23.09335,1249.97,1499.98,1.192873628
Apple,Monotonic,Apple_wlk1_1_Monotonic,5864.5,30.86722594,1287.495909,22.97466667,1500.116667,1499.956667,1.181432756
Apple,Monotonic,Apple_wlk1_1_Monotonic,5977,31.22083094,1528.646438,22.9237,1749.82,1500.19,1.185267303
Apple,Monotonic,Apple_wlk1_1_Monotonic,6101.5,NA,NA,23.02006667,400.0556667,1499.973333,1.191341409
Apple,SplitDownUp,Apple_wlk1_1_SplitDownUp,6709.5,20.99454328,267.1474744,22.73285,400.022,1500.045,1.177604671
Apple,SplitDownUp,Apple_wlk1_1_SplitDownUp,6815.5,15.81215966,198.3538082,22.9066,300.056,1499.926667,1.197845005
Apple,SplitDownUp,Apple_wlk1_1_SplitDownUp,6925,9.910284834,135.86412,22.8934,200.0375,1500,1.190316155
Apple,SplitDownUp,Apple_wlk1_1_SplitDownUp,7042,3.772006594,75.0235891,22.88916667,100.0015,1500.003333,1.191827942
Apple,SplitDownUp,Apple_wlk1_1_SplitDownUp,7155.9,0.579915337,45.29194011,22.801,50.02285,1499.79,1.185431627
Apple,SplitDownUp,Apple_wlk1_1_SplitDownUp,7264.4,6.863291251,105.672404,22.8954,150.005,1499.986667,1.192989203
Apple,SplitDownUp,Apple_wlk1_1_SplitDownUp,7376.4,12.93646224,167.9228597,22.91335,250.0605,1499.96,1.183997895
Apple,SplitDownUp,Apple_wlk1_1_SplitDownUp,7499.4,18.52216276,234.0653375,22.8539,350.0076667,1499.983333,1.180811589
Apple,SplitDownUp,Apple_wlk1_1_SplitDownUp,7605.9,20.9651826,269.15123,22.85575,399.9605,1500.21,1.190555788
Apple,SplitDownUp,Apple_wlk1_1_SplitDownUp,7720.9,21.09067836,269.8105976,22.90665,400.0355,1500.175,1.187526685
Apple,SplitDownUp,Apple_wlk1_1_SplitDownUp,7829.9,21.18335799,267.5441661,23.0501,399.969,1500.03,1.192056057
Apple,SplitDownUp,Apple_wlk1_1_SplitDownUp,7954.9,27.0947455,430.9810787,23.053,600.028,1500.013333,1.1830739
Apple,SplitDownUp,Apple_wlk1_1_SplitDownUp,8079.4,29.30627927,613.4512696,23.06455,800.0005,1500.035,1.182796956
Apple,SplitDownUp,Apple_wlk1_1_SplitDownUp,8198.4,30.4957232,1044.69611,22.97973333,1249.996667,1500.016667,1.1775886
Apple,SplitDownUp,Apple_wlk1_1_SplitDownUp,8246.4,30.53153123,1524.7183,22.98003333,1750.07,1500.013333,1.205938192
Apple,SplitDownUp,Apple_wlk1_1_SplitDownUp,8404.4,30.77646418,1283.504627,22.9117,1500.115,1499.99,1.177740008
Apple,SplitDownUp,Apple_wlk1_1_SplitDownUp,8526.9,30.86505244,793.620672,22.80953333,999.9246667,1499.983333,1.171033951
Apple,SplitDownUp,Apple_wlk1_1_SplitDownUp,8643.9,28.68277392,509.8860969,22.8189,700.129,1500.04,1.193437533
Apple,SplitDownUp,Apple_wlk1_1_SplitDownUp,8755.5,24.0798624,338.4731215,22.7718,499.9605,1500.06,1.184201165
Apple,SplitDownUp,Apple_wlk1_1_SplitDownUp,8868,19.95423881,265.5617909,22.8536,399.9326667,1500.023333,1.198909123
Apple,SplitDownUp,Apple_wlk1_2_SplitDownUp,10505.9,24.90103274,273.5405987,21.91465,400.056,1499.965,1.180032092
Apple,SplitDownUp,Apple_wlk1_2_SplitDownUp,10616.9,18.84086844,203.0600226,21.9742,300.146,1500.06,1.187653816
Apple,SplitDownUp,Apple_wlk1_2_SplitDownUp,10748.9,11.77587491,138.5631421,21.98676667,200.0336667,1500.023333,1.190717848
Apple,SplitDownUp,Apple_wlk1_2_SplitDownUp,10860.9,4.397992118,76.15415745,21.90373333,100.0396667,1500.013333,1.182207607
Apple,SplitDownUp,Apple_wlk1_2_SplitDownUp,10985.9,0.765626371,44.96102788,21.81093333,50.00063333,1499.996667,1.183550456
Apple,SplitDownUp,Apple_wlk1_2_SplitDownUp,11102.9,7.849874278,107.5264702,21.85785,150.124,1499.97,1.192550669
Apple,SplitDownUp,Apple_wlk1_2_SplitDownUp,11211.9,14.81331,169.5953636,22.06843333,250.0513333,1499.956667,1.203901757
Apple,SplitDownUp,Apple_wlk1_2_SplitDownUp,11333.9,21.24229933,233.5784067,22.2379,350.169,1499.915,1.199820915
Apple,SplitDownUp,Apple_wlk1_2_SplitDownUp,11448.9,24.17353316,265.6638698,22.38455,400.118,1500.015,1.192684475
Apple,SplitDownUp,Apple_wlk1_2_SplitDownUp,11564.9,24.38853318,264.0643197,22.39045,399.932,1500.055,1.179811324
Apple,SplitDownUp,Apple_wlk1_2_SplitDownUp,11681.9,24.38742881,263.0838194,22.3589,399.986,1500.08,1.183440846
Apple,SplitDownUp,Apple_wlk1_2_SplitDownUp,11798.9,31.9515298,418.3098929,22.2083,600.0845,1500.075,1.184818342
Apple,SplitDownUp,Apple_wlk1_2_SplitDownUp,11917.4,34.79864929,593.7838432,22.37295,800.0465,1500.21,1.205533371
Apple,SplitDownUp,Apple_wlk1_2_SplitDownUp,12029.9,35.5906296,1029.418182,22.16723333,1250.416667,1500.013333,1.162138406
Apple,SplitDownUp,Apple_wlk1_2_SplitDownUp,12147.5,35.57630838,1513.626333,22.14285,1749.95,1500.03,1.197338492
Apple,SplitDownUp,Apple_wlk1_2_SplitDownUp,12196.5,36.01182359,1262.265715,22.31016667,1500.25,1499.896667,1.232087985
Apple,SplitDownUp,Apple_wlk1_2_SplitDownUp,12346.5,36.14344689,774.2909389,22.46,1000.06,1499.97,1.192533811
Apple,SplitDownUp,Apple_wlk1_2_SplitDownUp,12453,33.58874097,496.1251657,22.3651,699.981,1500.01,1.179015044
Apple,SplitDownUp,Apple_wlk1_2_SplitDownUp,12565.5,27.94964218,330.6515052,22.51123333,500.0216667,1499.99,1.196914208
Apple,SplitDownUp,Apple_wlk1_2_SplitDownUp,12675,23.00798115,259.4607103,22.59893333,400.1016667,1499.986667,1.193193324
Apple,Monotonic,Apple_wlk1_2_Monotonic,12954,23.09045656,257.8436472,22.57295,400.012,1500.03,1.185975415
Apple,Monotonic,Apple_wlk1_2_Monotonic,13060.5,0.454629941,46.09546679,22.6181,50.0344,1499.98,1.181456594
Apple,Monotonic,Apple_wlk1_2_Monotonic,13177.5,3.949234614,74.94356843,22.49926667,99.9838,1499.983333,1.18185021
Apple,Monotonic,Apple_wlk1_2_Monotonic,13293,7.318477785,105.1508603,22.207,149.978,1500.025,1.16873858
Apple,Monotonic,Apple_wlk1_2_Monotonic,13353,10.58506511,134.5813377,22.17666667,200.011,1499.95,1.209772481
Apple,Monotonic,Apple_wlk1_2_Monotonic,13450,13.92438423,164.638881,21.9904,249.955,1499.91,1.191614697
Apple,Monotonic,Apple_wlk1_2_Monotonic,13615.5,17.27184332,195.036244,22.001,299.954,1499.935,1.183369704
Apple,Monotonic,Apple_wlk1_2_Monotonic,13722,20.30084675,226.9532926,22.0057,350.0045,1500.04,1.184144219
Apple,Monotonic,Apple_wlk1_2_Monotonic,13848,23.30587185,258.3528071,22.13935,400.039,1500.08,1.19388679
