Test;Test301;;;;;;;;;;;;;;;;;;;;;
Mud;MA;;;;;;;;;;;;;;;Column 1 was misplaced in the outer left position. The backlight quality at this location influenced the processing of these images in a negative way;;;;;;
Duration;;;;;;;;;;;;;;;;;;;;;;
Column;Col1;;;;;;;;;;;;;;;;;;;;;
ClimateDataFile;C:\_data\18_005 slibkolom\Proefbeelden kolommen\Run 3\Test301_MA\Test301_ClimatedataHal3.csv;;;;;;;;;;;;;;;;;;;;;
Time Stamp;C:\_projects\18_005_MudConsolidationColumns\Processing\Branch\10SmallColumns\Source\TFS\TFS_Tubes_v1\TFS_Tubes_col1_Test301.ini;;;;;;;;;;;;;;;;;;;;;
Timestamp;Timestamp [s];ImageNr;Image1;Image2;Image3;Temperature [°C];Relative Humidity [%];Column1 [px];Column1 Valid;Column2 [px];Column2 Valid;Column3 [px];Column3 Valid;;;;;? Z1;;? Z2;;? Z3
2/06/2020 7:41;588600;215;Image20200602-064149_215_65.000.bmp;Image20200602-064149_215_80.000.bmp;Image20200602-064149_215_120.000.bmp;;;22.179.006;TRUE;22.432.544;TRUE;22.672.247;TRUE;;;3600;;9.409;;12.474;;11.786
2/06/2020 8:41;592200;216;Image20200602-074149_216_65.000.bmp;Image20200602-074149_216_80.000.bmp;Image20200602-074149_216_120.000.bmp;;;22.193.888;TRUE;22.443.799;TRUE;22.683.105;TRUE;;;3600;;14.882;;11.255;;10.858
2/06/2020 9:41;595799;217;Image20200602-084148_217_65.000.bmp;Image20200602-084148_217_80.000.bmp;Image20200602-084148_217_120.000.bmp;;;22.206.984;TRUE;22.455.975;TRUE;22.692.988;TRUE;;;3599;;13.096;;12.176;;9.883
2/06/2020 10:41;599400;218;Image20200602-094149_218_65.000.bmp;Image20200602-094149_218_80.000.bmp;Image20200602-094149_218_120.000.bmp;;;22.216.888;TRUE;22.466.228;TRUE;22.702.604;TRUE;;;3601;;9.904;;10.253;;9.616
2/06/2020 11:41;603000;219;Image20200602-104149_219_65.000.bmp;Image20200602-104149_219_80.000.bmp;Image20200602-104149_219_120.000.bmp;;;22.226.957;TRUE;22.476.415;TRUE;22.712.867;TRUE;;;3600;;10.069;;10.187;;10.263
2/06/2020 12:41;606599;220;Image20200602-114148_220_65.000.bmp;Image20200602-114148_220_80.000.bmp;Image20200602-114148_220_120.000.bmp;;;22.238.625;TRUE;22.486.041;TRUE;22.721.776;TRUE;;;3599;;11.668;;9.626;;8.909
2/06/2020 13:41;610199;221;Image20200602-124148_221_65.000.bmp;Image20200602-124148_221_80.000.bmp;Image20200602-124148_221_120.000.bmp;;;22.249.376;TRUE;22.497.618;TRUE;22.729.324;TRUE;;;3600;;10.751;;11.577;;7.548
2/06/2020 14:41;613799;222;Image20200602-134148_222_65.000.bmp;Image20200602-134148_222_80.000.bmp;Image20200602-134148_222_120.000.bmp;;;22.259.095;TRUE;22.508.422;TRUE;22.739.429;TRUE;;;3600;;9.719;;10.804;;10.105
2/06/2020 15:41;617400;223;Image20200602-144149_223_65.000.bmp;Image20200602-144149_223_80.000.bmp;Image20200602-144149_223_120.000.bmp;;;22.272.070;TRUE;22.519.005;TRUE;22.752.899;TRUE;;;3601;;12.975;;10.583;;13.470
2/06/2020 16:41;621000;224;Image20200602-154149_224_65.000.bmp;Image20200602-154149_224_80.000.bmp;Image20200602-154149_224_120.000.bmp;;;22.282.433;TRUE;22.527.999;TRUE;22.761.914;TRUE;;;3600;;10.363;;8.994;;9.015
2/06/2020 17:41;624600;225;Image20200602-164149_225_65.000.bmp;Image20200602-164149_225_80.000.bmp;Image20200602-164149_225_120.000.bmp;;;22.290.842;TRUE;22.539.258;TRUE;22.774.387;TRUE;;;3600;;8.409;;11.259;;12.473
2/06/2020 18:41;628200;226;Image20200602-174149_226_65.000.bmp;Image20200602-174149_226_80.000.bmp;Image20200602-174149_226_120.000.bmp;;;22.303.958;TRUE;22.549.202;TRUE;22.778.915;TRUE;;;3600;;13.116;;9.944;;4.528
2/06/2020 19:41;631800;227;Image20200602-184149_227_65.000.bmp;Image20200602-184149_227_80.000.bmp;Image20200602-184149_227_120.000.bmp;;;22.315.299;TRUE;22.559.231;TRUE;22.788.992;TRUE;;;3600;;11.341;;10.029;;10.077
2/06/2020 20:41;635400;228;Image20200602-194149_228_65.000.bmp;Image20200602-194149_228_80.000.bmp;Image20200602-194149_228_120.000.bmp;;;22.324.408;TRUE;22.569.023;TRUE;22.797.339;TRUE;;;3600;;9.109;;9.792;;8.347
2/06/2020 21:41;639000;229;Image20200602-204149_229_65.000.bmp;Image20200602-204149_229_80.000.bmp;Image20200602-204149_229_120.000.bmp;;;22.336.899;TRUE;22.578.701;TRUE;22.807.789;TRUE;;;3600;;12.491;;9.678;;10.450
2/06/2020 22:41;642600;230;Image20200602-214149_230_65.000.bmp;Image20200602-214149_230_80.000.bmp;Image20200602-214149_230_120.000.bmp;;;22.347.240;TRUE;22.591.243;TRUE;22.816.901;TRUE;;;3600;;10.341;;12.542;;9.112
2/06/2020 23:41;646200;231;Image20200602-224149_231_65.000.bmp;Image20200602-224149_231_80.000.bmp;Image20200602-224149_231_120.000.bmp;;;22.356.151;TRUE;22.600.364;TRUE;22.824.481;TRUE;;;3600;;8.911;;9.121;;7.580
3/06/2020 0:41;649800;232;Image20200602-234149_232_65.000.bmp;Image20200602-234149_232_80.000.bmp;Image20200602-234149_232_120.000.bmp;;;22.368.566;TRUE;22.610.835;TRUE;22.834.905;TRUE;;;3600;;12.415;;10.471;;10.424
3/06/2020 1:41;653400;233;Image20200603-004149_233_65.000.bmp;Image20200603-004149_233_80.000.bmp;Image20200603-004149_233_120.000.bmp;;;22.377.886;TRUE;22.620.408;TRUE;22.843.378;TRUE;;;3600;;9.320;;9.573;;8.473
3/06/2020 2:41;657000;234;Image20200603-014149_234_65.000.bmp;Image20200603-014149_234_80.000.bmp;Image20200603-014149_234_120.000.bmp;;;22.389.059;TRUE;22.630.344;TRUE;22.854.106;TRUE;;;3600;;11.173;;9.936;;10.728
3/06/2020 3:41;660600;235;Image20200603-024149_235_65.000.bmp;Image20200603-024149_235_80.000.bmp;Image20200603-024149_235_120.000.bmp;;;22.402.124;TRUE;22.641.473;TRUE;22.862.924;TRUE;;;3600;;13.065;;11.129;;8.818
3/06/2020 4:41;664200;236;Image20200603-034149_236_65.000.bmp;Image20200603-034149_236_80.000.bmp;Image20200603-034149_236_120.000.bmp;;;22.409.708;TRUE;22.651.003;TRUE;22.872.557;TRUE;;;3600;;7.584;;9.530;;9.633
3/06/2020 5:41;667800;237;Image20200603-044149_237_65.000.bmp;Image20200603-044149_237_80.000.bmp;Image20200603-044149_237_120.000.bmp;;;22.419.949;TRUE;22.660.587;TRUE;22.881.893;TRUE;;;3600;;10.241;;9.584;;9.336
3/06/2020 6:41;671400;238;Image20200603-054149_238_65.000.bmp;Image20200603-054149_238_80.000.bmp;Image20200603-054149_238_120.000.bmp;;;22.432.010;TRUE;22.671.921;TRUE;22.890.112;TRUE;;;3600;;12.061;;11.334;;8.219
3/06/2020 7:41;675000;239;Image20200603-064149_239_65.000.bmp;Image20200603-064149_239_80.000.bmp;Image20200603-064149_239_120.000.bmp;;;22.442.982;TRUE;22.680.912;TRUE;22.900.232;TRUE;;;3600;;10.972;;8.991;;10.120
3/06/2020 8:41;678600;240;Image20200603-074149_240_65.000.bmp;Image20200603-074149_240_80.000.bmp;Image20200603-074149_240_120.000.bmp;;;22.454.587;TRUE;22.691.422;TRUE;22.908.877;TRUE;;;3600;;11.605;;10.510;;8.645
3/06/2020 9:41;682200;241;Image20200603-084149_241_65.000.bmp;Image20200603-084149_241_80.000.bmp;Image20200603-084149_241_120.000.bmp;;;22.463.679;TRUE;22.701.068;TRUE;22.917.865;TRUE;;;3600;;9.092;;9.646;;8.988
3/06/2020 10:41;685800;242;Image20200603-094149_242_65.000.bmp;Image20200603-094149_242_80.000.bmp;Image20200603-094149_242_120.000.bmp;;;22.474.078;TRUE;22.710.780;TRUE;22.927.391;TRUE;;;3600;;10.399;;9.712;;9.526
3/06/2020 11:41;689400;243;Image20200603-104149_243_65.000.bmp;Image20200603-104149_243_80.000.bmp;Image20200603-104149_243_120.000.bmp;;;22.485.328;TRUE;22.720.367;TRUE;22.935.830;TRUE;;;3600;;11.250;;9.587;;8.439
3/06/2020 12:41;693000;244;Image20200603-114149_244_65.000.bmp;Image20200603-114149_244_80.000.bmp;Image20200603-114149_244_120.000.bmp;;;22.495.214;TRUE;22.729.556;TRUE;22.943.099;TRUE;;;3600;;9.886;;9.189;;7.269
3/06/2020 13:41;696600;245;Image20200603-124149_245_65.000.bmp;Image20200603-124149_245_80.000.bmp;Image20200603-124149_245_120.000.bmp;;;22.504.344;TRUE;22.739.003;TRUE;22.951.501;TRUE;;;3600;;9.130;;9.447;;8.402
3/06/2020 14:41;700200;246;Image20200603-134149_246_65.000.bmp;Image20200603-134149_246_80.000.bmp;Image20200603-134149_246_120.000.bmp;;;22.514.496;TRUE;22.747.860;TRUE;22.960.205;TRUE;;;3600;;10.152;;8.857;;8.704
3/06/2020 15:41;703800;247;Image20200603-144149_247_65.000.bmp;Image20200603-144149_247_80.000.bmp;Image20200603-144149_247_120.000.bmp;;;22.523.126;TRUE;22.755.807;TRUE;22.968.616;TRUE;;;3600;;8.630;;7.947;;8.411
3/06/2020 16:41;707400;248;Image20200603-154149_248_65.000.bmp;Image20200603-154149_248_80.000.bmp;Image20200603-154149_248_120.000.bmp;;;22.533.278;TRUE;22.766.230;TRUE;22.977.549;TRUE;;;3600;;10.152;;10.423;;8.933
3/06/2020 17:41;711000;249;Image20200603-164149_249_65.000.bmp;Image20200603-164149_249_80.000.bmp;Image20200603-164149_249_120.000.bmp;;;22.540.508;TRUE;22.774.830;TRUE;22.985.195;TRUE;;;3600;;7.230;;8.600;;7.646
3/06/2020 18:41;714600;250;Image20200603-174149_250_65.000.bmp;Image20200603-174149_250_80.000.bmp;Image20200603-174149_250_120.000.bmp;;;22.554.301;TRUE;22.783.254;TRUE;22.992.961;TRUE;;;3600;;13.793;;8.424;;7.766
3/06/2020 19:41;718200;251;Image20200603-184149_251_65.000.bmp;Image20200603-184149_251_80.000.bmp;Image20200603-184149_251_120.000.bmp;;;22.561.162;TRUE;22.792.542;TRUE;23.001.506;TRUE;;;3600;;6.861;;9.288;;8.545
3/06/2020 20:41;721800;252;Image20200603-194149_252_65.000.bmp;Image20200603-194149_252_80.000.bmp;Image20200603-194149_252_120.000.bmp;;;22.572.620;TRUE;22.800.354;TRUE;23.009.452;TRUE;;;3600;;11.458;;7.812;;7.946
3/06/2020 21:41;725400;253;Image20200603-204149_253_65.000.bmp;Image20200603-204149_253_80.000.bmp;Image20200603-204149_253_120.000.bmp;;;22.584.471;TRUE;22.810.264;TRUE;23.018.894;TRUE;;;3600;;11.851;;9.910;;9.442
3/06/2020 22:41;729000;254;Image20200603-214149_254_65.000.bmp;Image20200603-214149_254_80.000.bmp;Image20200603-214149_254_120.000.bmp;;;22.591.372;TRUE;22.818.379;TRUE;23.027.081;TRUE;;;3600;;6.901;;8.115;;8.187
3/06/2020 23:41;732600;255;Image20200603-224149_255_65.000.bmp;Image20200603-224149_255_80.000.bmp;Image20200603-224149_255_120.000.bmp;;;22.600.299;TRUE;22.828.345;TRUE;23.035.707;TRUE;;;3600;;8.927;;9.966;;8.626
4/06/2020 0:41;736200;256;Image20200603-234149_256_65.000.bmp;Image20200603-234149_256_80.000.bmp;Image20200603-234149_256_120.000.bmp;;;22.611.625;TRUE;22.837.419;TRUE;23.043.879;TRUE;;;3600;;11.326;;9.074;;8.172
4/06/2020 1:41;739800;257;Image20200604-004149_257_65.000.bmp;Image20200604-004149_257_80.000.bmp;Image20200604-004149_257_120.000.bmp;;;22.620.280;TRUE;22.846.741;TRUE;23.052.485;TRUE;;;3600;;8.655;;9.322;;8.606
4/06/2020 2:41;743400;258;Image20200604-014149_258_65.000.bmp;Image20200604-014149_258_80.000.bmp;Image20200604-014149_258_120.000.bmp;;;22.629.987;TRUE;22.854.564;TRUE;23.060.963;TRUE;;;3600;;9.707;;7.823;;8.478
4/06/2020 3:41;747000;259;Image20200604-024149_259_65.000.bmp;Image20200604-024149_259_80.000.bmp;Image20200604-024149_259_120.000.bmp;;;22.640.707;TRUE;22.865.143;TRUE;23.069.216;TRUE;;;3600;;10.720;;10.579;;8.253
4/06/2020 4:41;750600;260;Image20200604-034149_260_65.000.bmp;Image20200604-034149_260_80.000.bmp;Image20200604-034149_260_120.000.bmp;;;22.651.392;TRUE;22.873.300;TRUE;23.077.327;TRUE;;;3600;;10.685;;8.157;;8.111
4/06/2020 5:41;754200;261;Image20200604-044149_261_65.000.bmp;Image20200604-044149_261_80.000.bmp;Image20200604-044149_261_120.000.bmp;;;22.659.479;TRUE;22.882.170;TRUE;23.085.128;TRUE;;;3600;;8.087;;8.870;;7.801
4/06/2020 6:41;757800;262;Image20200604-054149_262_65.000.bmp;Image20200604-054149_262_80.000.bmp;Image20200604-054149_262_120.000.bmp;;;22.672.312;TRUE;22.891.562;TRUE;23.093.773;TRUE;;;3600;;12.833;;9.392;;8.645
4/06/2020 7:41;761400;263;Image20200604-064149_263_65.000.bmp;Image20200604-064149_263_80.000.bmp;Image20200604-064149_263_120.000.bmp;;;22.678.151;TRUE;22.900.743;TRUE;23.100.914;TRUE;;;3600;;5.839;;9.181;;7.141
4/06/2020 8:41;765000;264;Image20200604-074149_264_65.000.bmp;Image20200604-074149_264_80.000.bmp;Image20200604-074149_264_120.000.bmp;;;22.687.869;TRUE;22.910.580;TRUE;23.108.940;TRUE;;;3600;;9.718;;9.837;;8.026
4/06/2020 9:41;768600;265;Image20200604-084149_265_65.000.bmp;Image20200604-084149_265_80.000.bmp;Image20200604-084149_265_120.000.bmp;;;22.696.105;TRUE;22.919.860;TRUE;23.118.732;TRUE;;;3600;;8.236;;9.280;;9.792
4/06/2020 10:41;772200;266;Image20200604-094149_266_65.000.bmp;Image20200604-094149_266_80.000.bmp;Image20200604-094149_266_120.000.bmp;;;22.707.726;TRUE;22.927.625;TRUE;23.127.472;TRUE;;;3600;;11.621;;7.765;;8.740
4/06/2020 11:41;775800;267;Image20200604-104149_267_65.000.bmp;Image20200604-104149_267_80.000.bmp;Image20200604-104149_267_120.000.bmp;;;22.713.384;TRUE;22.933.483;TRUE;23.132.926;TRUE;;;3600;;5.658;;5.858;;5.454
