,source,target,type,weight,bottleneck_flux,norm_bottleneck_flux
17258,1542,279,Undirected,1,0.0,0.0
17259,138,138,Undirected,119,0.0,0.0
17260,281,1425,Undirected,1,0.0,0.0
17261,1280,1247,Undirected,6,0.0,0.0
17262,605,1975,Undirected,2,0.0,0.0
17263,1995,580,Undirected,7,0.0,0.0
17264,1820,1820,Undirected,177,0.0,0.0
17265,1505,1919,Undirected,4,0.0,0.0
17266,74,325,Undirected,2,0.0,0.0
17267,1130,1020,Undirected,8,0.0,0.0
17268,1513,1618,Undirected,13,0.0,0.0
17269,1569,140,Undirected,3,0.0,0.0
17270,210,1717,Undirected,26,0.0,0.0
17271,1840,1840,Undirected,36,0.0,0.0
17272,377,1841,Undirected,3,0.0,0.0
17273,906,356,Undirected,6,0.0,0.0
17274,225,1266,Undirected,35,0.0,0.0
17275,929,655,Undirected,3,0.0,0.0
17276,166,727,Undirected,7,0.0,0.0
17277,1529,814,Undirected,35,0.0,0.0
17278,625,1371,Undirected,8,0.0,0.0
17279,1945,978,Undirected,1,0.0,0.0
17280,1162,347,Undirected,3,0.0,0.0
17281,720,1410,Undirected,4,0.0,0.0
17282,127,1159,Undirected,3,0.0,0.0
17283,916,1004,Undirected,6,0.0,0.0
17284,672,1219,Undirected,2,0.0,0.0
17285,1357,1319,Undirected,1,0.0,0.0
17286,1837,1534,Undirected,3,0.0,0.0
17287,457,1549,Undirected,2,0.0,0.0
17288,819,1813,Undirected,1,0.0,0.0
17289,1032,1325,Undirected,6,0.0,0.0
17290,1248,764,Undirected,14,0.0,0.0
17291,769,1123,Undirected,1,0.0,0.0
17292,1174,1647,Undirected,1,0.0,0.0
17293,1536,1424,Undirected,6,0.0,0.0
17294,1603,331,Undirected,1,0.0,0.0
17295,524,982,Undirected,5,0.0,0.0
17296,1253,1302,Undirected,2,0.0,0.0
17297,1857,1967,Undirected,1,0.0,0.0
17298,56,1251,Undirected,1,0.0,0.0
17299,409,1662,Undirected,22,0.0,0.0
17300,1984,1964,Undirected,1,0.0,0.0
17301,945,831,Undirected,1,0.0,0.0
17302,860,511,Undirected,5,0.0,0.0
17303,275,820,Undirected,13,0.0,0.0
17304,1705,1030,Undirected,1,0.0,0.0
17305,173,173,Undirected,209,0.0,0.0
17306,1592,594,Undirected,3,0.0,0.0
17307,1316,1455,Undirected,1,0.0,0.0
17308,253,1741,Undirected,1,0.0,0.0
17309,336,1806,Undirected,1,0.0,0.0
17310,1600,830,Undirected,4,0.0,0.0
17311,859,1951,Undirected,5,0.0,0.0
17312,1860,485,Undirected,1,0.0,0.0
17313,1549,1197,Undirected,1,0.0,0.0
17314,1842,1250,Undirected,3,0.0,0.0
17315,852,1917,Undirected,1,0.0,0.0
17316,1777,1811,Undirected,3,0.0,0.0
17317,1402,1283,Undirected,14,0.0,0.0
17318,1739,1511,Undirected,20,0.0,0.0
17319,1745,1979,Undirected,2,0.0,0.0
17320,513,186,Undirected,1,0.0,0.0
17321,1345,324,Undirected,1,0.0,0.0
17322,989,1957,Undirected,9,0.0,0.0
17323,59,389,Undirected,6,0.0,0.0
17324,1475,1925,Undirected,1,0.0,0.0
17325,1584,1268,Undirected,29,0.0,0.0
17326,1193,516,Undirected,3,0.0,0.0
17327,939,1655,Undirected,1,0.0,0.0
17328,203,203,Undirected,58,0.0,0.0
17329,1247,559,Undirected,8,0.0,0.0
17330,1193,1926,Undirected,27,0.0,0.0
17331,1453,1503,Undirected,1,0.0,0.0
17332,1573,191,Undirected,1,0.0,0.0
17333,794,1254,Undirected,1,0.0,0.0
17334,1338,267,Undirected,1,0.0,0.0
17335,1938,1827,Undirected,33,0.0,0.0
17336,831,1383,Undirected,2,0.0,0.0
17337,1029,991,Undirected,5,0.0,0.0
17338,1827,1455,Undirected,60,0.0,0.0
17339,1033,1900,Undirected,1,0.0,0.0
17340,1977,1527,Undirected,6,0.0,0.0
17341,1372,28,Undirected,9,0.0,0.0
17342,380,1293,Undirected,1,0.0,0.0
17343,1406,1406,Undirected,7,0.0,0.0
17344,313,1684,Undirected,1,0.0,0.0
17345,1813,798,Undirected,1,0.0,0.0
17346,769,1711,Undirected,1,0.0,0.0
17347,806,1799,Undirected,12,0.0,0.0
17348,1579,1693,Undirected,3,0.0,0.0
17349,1689,415,Undirected,2,0.0,0.0
17350,1400,1814,Undirected,6,0.0,0.0
17351,1264,609,Undirected,3,0.0,0.0
17352,585,107,Undirected,2,0.0,0.0
17353,850,587,Undirected,1,0.0,0.0
17354,1674,1707,Undirected,3,0.0,0.0
17355,684,1525,Undirected,4,0.0,0.0
17356,1345,405,Undirected,1,0.0,0.0
17357,1673,1673,Undirected,51,0.0,0.0
17358,1538,1538,Undirected,14,0.0,0.0
17359,1584,1491,Undirected,2,0.0,0.0
17360,1494,1015,Undirected,5,0.0,0.0
17361,1944,580,Undirected,3,0.0,0.0
17362,1220,1502,Undirected,2,0.0,0.0
17363,1998,1855,Undirected,3,0.0,0.0
17364,1640,1434,Undirected,2,0.0,0.0
17365,1162,1357,Undirected,1,0.0,0.0
17366,416,416,Undirected,7,0.0,0.0
17367,512,1305,Undirected,6,0.0,0.0
17368,1633,1011,Undirected,2,0.0,0.0
17369,456,1791,Undirected,2,0.0,0.0
17370,1,1733,Undirected,1,0.0,0.0
17371,874,275,Undirected,1,0.0,0.0
17372,1198,1150,Undirected,27,0.0,0.0
17373,924,1383,Undirected,1,0.0,0.0
17374,472,1902,Undirected,2,0.0,0.0
17375,450,1164,Undirected,26,0.0,0.0
17376,1400,1619,Undirected,4,0.0,0.0
17377,1462,830,Undirected,6,0.0,0.0
17378,1211,1028,Undirected,15,0.0,0.0
17379,1622,1622,Undirected,15,0.0,0.0
17380,1219,1756,Undirected,1,0.0,0.0
17381,1434,1155,Undirected,30,0.0,0.0
17382,1265,1663,Undirected,1,0.0,0.0
17383,730,1927,Undirected,2,0.0,0.0
17384,360,766,Undirected,2,0.0,0.0
17385,2,526,Undirected,1,0.0,0.0
17386,1618,1219,Undirected,1,0.0,0.0
17387,160,626,Undirected,1,0.0,0.0
17388,1448,1607,Undirected,1,0.0,0.0
17389,1098,1460,Undirected,1,0.0,0.0
17390,1644,1469,Undirected,1,0.0,0.0
17391,1568,772,Undirected,1,0.0,0.0
17392,496,1087,Undirected,1,0.0,0.0
17393,768,1340,Undirected,3,0.0,0.0
17394,1760,1833,Undirected,32,0.0,0.0
17395,1675,1484,Undirected,7,0.0,0.0
17396,680,852,Undirected,1,0.0,0.0
17397,1604,1813,Undirected,1,0.0,0.0
17398,1305,1123,Undirected,1,0.0,0.0
17399,657,1810,Undirected,2,3.605289074934077e-07,0.3101963930923724
17400,1441,579,Undirected,1,0.0,0.0
17401,988,1229,Undirected,3,0.0,0.0
17402,1964,1046,Undirected,1,0.0,0.0
17403,802,454,Undirected,1,0.0,0.0
17404,408,408,Undirected,79,0.0,0.0
17405,1001,670,Undirected,6,0.0,0.0
17406,459,1476,Undirected,12,0.0,0.0
17407,650,934,Undirected,4,0.0,0.0
17408,233,1535,Undirected,7,0.0,0.0
17409,1603,1995,Undirected,67,0.0,0.0
17410,1847,1855,Undirected,1,0.0,0.0
17411,929,1050,Undirected,1,0.0,0.0
17412,1563,1300,Undirected,9,0.0,0.0
17413,947,719,Undirected,4,0.0,0.0
17414,1974,1783,Undirected,11,0.0,0.0
17415,1881,1415,Undirected,1,0.0,0.0
17416,1716,1060,Undirected,7,0.0,0.0
17417,1443,588,Undirected,5,0.0,0.0
17418,21,1263,Undirected,10,0.0,0.0
17419,394,470,Undirected,1,0.0,0.0
17420,1126,975,Undirected,4,0.0,0.0
17421,816,1563,Undirected,40,0.0,0.0
17422,1560,769,Undirected,3,0.0,0.0
17423,1930,1007,Undirected,1,0.0,0.0
17424,443,443,Undirected,14,0.0,0.0
17425,1193,1459,Undirected,1,0.0,0.0
17426,213,1614,Undirected,2,0.0,0.0
17427,61,61,Undirected,84,0.0,0.0
17428,852,1549,Undirected,4,0.0,0.0
17429,1890,1375,Undirected,1,0.0,0.0
17430,1946,1683,Undirected,4,0.0,0.0
17431,610,653,Undirected,1,0.0,0.0
17432,1836,1596,Undirected,7,0.0,0.0
17433,1227,1366,Undirected,4,0.0,0.0
17434,440,1425,Undirected,6,0.0,0.0
17435,626,1614,Undirected,2,0.0,0.0
17436,318,503,Undirected,1,0.0,0.0
17437,363,1989,Undirected,12,0.0,0.0
17438,1009,1686,Undirected,1,0.0,0.0
17439,749,565,Undirected,1,0.0,0.0
17440,1498,967,Undirected,1,0.0,0.0
17441,426,4,Undirected,12,0.0,0.0
17442,1811,1703,Undirected,1,0.0,0.0
17443,417,1300,Undirected,1,0.0,0.0
17444,1162,1932,Undirected,2,0.0,0.0
17445,1957,1957,Undirected,94,0.0,0.0
17446,1360,770,Undirected,3,0.0,0.0
17447,1646,1814,Undirected,1,0.0,0.0
17448,1621,1015,Undirected,2,0.0,0.0
17449,832,1639,Undirected,1,0.0,0.0
17450,1484,661,Undirected,1,0.0,0.0
17451,1643,1533,Undirected,1,0.0,0.0
17452,568,823,Undirected,1,0.0,0.0
17453,1041,459,Undirected,1,0.0,0.0
17454,1259,844,Undirected,1,0.0,0.0
17455,1096,341,Undirected,2,0.0,0.0
17456,1322,1694,Undirected,1,0.0,0.0
17457,1359,1215,Undirected,1,0.0,0.0
17458,1575,63,Undirected,12,0.0,0.0
17459,1827,1141,Undirected,141,0.0,0.0
17460,947,1758,Undirected,76,0.0,0.0
17461,1673,1875,Undirected,1,0.0,0.0
17462,737,1530,Undirected,7,0.0,0.0
17463,1756,813,Undirected,2,0.0,0.0
17464,1162,1837,Undirected,2,0.0,0.0
17465,1639,399,Undirected,6,0.0,0.0
17466,216,1713,Undirected,1,0.0,0.0
17467,1681,1827,Undirected,128,0.0,0.0
17468,130,130,Undirected,423,0.0,0.0
17469,1618,1839,Undirected,22,0.0,0.0
17470,913,1647,Undirected,1,0.0,0.0
17471,842,1300,Undirected,1,0.0,0.0
17472,1605,1550,Undirected,5,0.0,0.0
17473,1129,1252,Undirected,1,0.0,0.0
17474,580,710,Undirected,3,0.0,0.0
17475,1556,1879,Undirected,6,0.0,0.0
17476,378,1959,Undirected,4,0.0,0.0
17477,1841,1363,Undirected,2,0.0,0.0
17478,771,1404,Undirected,10,0.0,0.0
17479,1675,1739,Undirected,1,0.0,0.0
17480,1777,68,Undirected,1,0.0,0.0
17481,834,834,Undirected,28,0.0,0.0
17482,1767,967,Undirected,2,0.0,0.0
17483,1800,579,Undirected,1,0.0,0.0
17484,337,1595,Undirected,1,0.0,0.0
17485,1345,1308,Undirected,1,0.0,0.0
17486,234,234,Undirected,8,0.0,0.0
17487,1308,566,Undirected,1,0.0,0.0
17488,980,1455,Undirected,34,0.0,0.0
17489,1920,1354,Undirected,1,0.0,0.0
17490,1162,1813,Undirected,6,0.0,0.0
17491,378,1996,Undirected,1,0.0,0.0
17492,1792,95,Undirected,32,0.0,0.0
17493,1195,1996,Undirected,20,0.0,0.0
17494,57,1045,Undirected,2,0.0,0.0
17495,814,1319,Undirected,2,0.0,0.0
17496,1739,1925,Undirected,8,0.0,0.0
17497,1946,1770,Undirected,9,0.0,0.0
17498,1385,145,Undirected,4,0.0,0.0
17499,161,161,Undirected,50,0.0,0.0
17500,568,1238,Undirected,2,0.0,0.0
17501,893,1854,Undirected,6,0.0,0.0
17502,826,1614,Undirected,2,0.0,0.0
17503,1507,1501,Undirected,1,0.0,0.0
17504,450,1181,Undirected,2,0.0,0.0
17505,1672,1561,Undirected,2,0.0,0.0
17506,1250,1294,Undirected,1,0.0,0.0
17507,1521,941,Undirected,2,0.0,0.0
17508,1681,1996,Undirected,19,0.0,0.0
17509,32,32,Undirected,37,0.0,0.0
17510,582,439,Undirected,3,0.0,0.0
17511,289,325,Undirected,4,0.0,0.0
17512,496,1141,Undirected,20,0.0,0.0
17513,1673,377,Undirected,5,0.0,0.0
17514,1712,1254,Undirected,101,0.0,0.0
17515,1315,740,Undirected,9,0.0,0.0
17516,1001,1445,Undirected,1,0.0,0.0
17517,1905,1340,Undirected,2,0.0,0.0
17518,625,1783,Undirected,110,0.0,0.0
17519,1728,1899,Undirected,1,0.0,0.0
17520,1217,770,Undirected,17,0.0,0.0
17521,1745,215,Undirected,5,0.0,0.0
17522,1730,1507,Undirected,1,0.0,0.0
17523,984,994,Undirected,2,0.0,0.0
17524,936,620,Undirected,1,0.0,0.0
17525,1609,1323,Undirected,1,0.0,0.0
17526,258,871,Undirected,1,0.0,0.0
17527,670,670,Undirected,26,0.0,0.0
17528,1288,1815,Undirected,2,0.0,0.0
17529,1435,1999,Undirected,3,0.0,0.0
17530,1248,1413,Undirected,5,0.0,0.0
17531,201,1439,Undirected,9,0.0,0.0
17532,1730,1940,Undirected,3,0.0,0.0
17533,1821,1126,Undirected,1,0.0,0.0
17534,833,1946,Undirected,18,0.0,0.0
17535,1315,118,Undirected,3,0.0,0.0
17536,1627,1837,Undirected,7,0.0,0.0
17537,1568,1584,Undirected,31,0.0,0.0
17538,1916,669,Undirected,1,0.0,0.0
17539,1738,1971,Undirected,1,0.0,0.0
17540,70,63,Undirected,1,0.0,0.0
17541,210,597,Undirected,2,0.0,0.0
17542,1988,1484,Undirected,1,0.0,0.0
17543,1684,1509,Undirected,6,0.0,0.0
17544,730,270,Undirected,43,0.0,0.0
17545,1008,1663,Undirected,1,0.0,0.0
17546,1097,996,Undirected,1,0.0,0.0
17547,1568,1435,Undirected,8,0.0,0.0
17548,1593,785,Undirected,1,0.0,0.0
17549,120,1559,Undirected,23,0.0,0.0
17550,1995,871,Undirected,2,0.0,0.0
17551,1587,1334,Undirected,3,0.0,0.0
17552,450,941,Undirected,8,0.0,0.0
17553,1079,1639,Undirected,5,0.0,0.0
17554,947,814,Undirected,96,0.0,0.0
17555,1763,612,Undirected,4,0.0,0.0
17556,1826,1187,Undirected,1,0.0,0.0
17557,1476,1734,Undirected,1,0.0,0.0
17558,258,1989,Undirected,12,0.0,0.0
17559,1053,1605,Undirected,3,0.0,0.0
17560,1947,1268,Undirected,7,0.0,0.0
17561,819,1964,Undirected,3,0.0,0.0
17562,74,283,Undirected,3,0.0,0.0
17563,1506,199,Undirected,1,0.0,0.0
17564,819,1989,Undirected,196,0.0,0.0
17565,354,1476,Undirected,1,0.0,0.0
17566,1383,1383,Undirected,302,0.0,0.0
17567,1835,1443,Undirected,1,0.0,0.0
17568,1621,350,Undirected,11,0.0,0.0
17569,400,1222,Undirected,3,0.0,0.0
17570,1276,1276,Undirected,66,0.0,0.0
17571,1594,903,Undirected,17,0.0,0.0
17572,1988,814,Undirected,3,0.0,0.0
17573,1488,303,Undirected,3,0.0,0.0
17574,299,847,Undirected,2,0.0,0.0
17575,1242,827,Undirected,10,4.075482301322974e-07,0.3506514689131561
17576,360,1978,Undirected,3,0.0,0.0
17577,57,129,Undirected,4,0.0,0.0
17578,728,1375,Undirected,11,0.0,0.0
17579,1660,1847,Undirected,3,0.0,0.0
17580,1326,1086,Undirected,1,0.0,0.0
17581,1147,381,Undirected,2,0.0,0.0
17582,1484,711,Undirected,21,0.0,0.0
17583,1129,546,Undirected,5,0.0,0.0
17584,1824,1996,Undirected,11,0.0,0.0
17585,189,189,Undirected,306,0.0,0.0
17586,1680,290,Undirected,6,0.0,0.0
17587,1758,1318,Undirected,1,0.0,0.0
17588,545,1066,Undirected,4,0.0,0.0
17589,1185,5,Undirected,16,0.0,0.0
17590,1793,1803,Undirected,1,0.0,0.0
17591,816,1185,Undirected,2,0.0,0.0
17592,1348,917,Undirected,1,0.0,0.0
17593,1272,1380,Undirected,1,0.0,0.0
17594,1254,1087,Undirected,1,0.0,0.0
17595,68,1383,Undirected,22,0.0,0.0
17596,1209,106,Undirected,5,0.0,0.0
17597,1631,1631,Undirected,8,0.0,0.0
17598,1185,1300,Undirected,7,0.0,0.0
17599,376,1410,Undirected,3,0.0,0.0
17600,1042,909,Undirected,3,0.0,0.0
17601,1484,812,Undirected,5,0.0,0.0
17602,1593,1283,Undirected,2,0.0,0.0
17603,104,1335,Undirected,9,0.0,0.0
17604,1811,1598,Undirected,1,0.0,0.0
17605,1660,1013,Undirected,1,0.0,0.0
17606,1272,1596,Undirected,1,0.0,0.0
17607,1947,1094,Undirected,7,0.0,0.0
17608,1392,1754,Undirected,25,0.0,0.0
17609,1619,771,Undirected,1,0.0,0.0
17610,1834,1455,Undirected,1,0.0,0.0
17611,178,1434,Undirected,29,0.0,0.0
17612,250,411,Undirected,3,0.0,0.0
17613,689,655,Undirected,5,0.0,0.0
17614,120,80,Undirected,13,0.0,0.0
17615,1484,1973,Undirected,11,0.0,0.0
17616,1970,1692,Undirected,2,0.0,0.0
17617,1250,1462,Undirected,2,0.0,0.0
17618,1809,772,Undirected,7,0.0,0.0
17619,1162,1803,Undirected,1,0.0,0.0
17620,561,1222,Undirected,7,3.1854792914864995e-07,0.27407627126477396
17621,1659,1147,Undirected,6,0.0,0.0
17622,1529,1938,Undirected,15,0.0,0.0
17623,948,948,Undirected,135,0.0,0.0
17624,539,1957,Undirected,4,0.0,0.0
17625,1005,1782,Undirected,1,0.0,0.0
17626,1969,771,Undirected,7,0.0,0.0
17627,827,60,Undirected,6,0.0,0.0
17628,1038,999,Undirected,1,0.0,0.0
17629,1052,926,Undirected,4,0.0,0.0
17630,115,115,Undirected,135,0.0,0.0
17631,1730,1418,Undirected,4,0.0,0.0
17632,1507,1644,Undirected,1,0.0,0.0
17633,649,490,Undirected,5,0.0,0.0
17634,1096,205,Undirected,2,0.0,0.0
17635,1356,1854,Undirected,1,0.0,0.0
17636,411,411,Undirected,154,0.0,0.0
17637,1813,1902,Undirected,7,0.0,0.0
17638,832,901,Undirected,15,0.0,0.0
17639,1140,1638,Undirected,3,0.0,0.0
17640,1666,106,Undirected,2,0.0,0.0
17641,793,1894,Undirected,6,0.0,0.0
17642,1969,1969,Undirected,646,0.0,0.0
17643,746,1014,Undirected,4,0.0,0.0
17644,1126,551,Undirected,3,0.0,0.0
17645,1392,1434,Undirected,1,0.0,0.0
17646,496,1827,Undirected,5,0.0,0.0
17647,1778,130,Undirected,117,0.0,0.0
17648,1274,1004,Undirected,1,0.0,0.0
17649,1316,1734,Undirected,5,0.0,0.0
17650,1584,1435,Undirected,18,0.0,0.0
17651,466,1340,Undirected,1,0.0,0.0
17652,922,1654,Undirected,2,0.0,0.0
17653,1648,772,Undirected,5,0.0,0.0
17654,496,1509,Undirected,206,0.0,0.0
17655,1988,1758,Undirected,7,0.0,0.0
17656,16,723,Undirected,4,0.0,0.0
17657,816,1115,Undirected,2,0.0,0.0
17658,317,447,Undirected,5,0.0,0.0
17659,1674,1883,Undirected,2,0.0,0.0
17660,657,1228,Undirected,3,0.0,0.0
17661,969,1919,Undirected,1,0.0,0.0
17662,1160,979,Undirected,278,0.0,0.0
17663,1491,1814,Undirected,27,0.0,0.0
17664,258,1579,Undirected,1,0.0,0.0
17665,585,825,Undirected,3,0.0,0.0
17666,1628,599,Undirected,1,0.0,0.0
17667,461,782,Undirected,1,0.0,0.0
17668,1809,794,Undirected,1,0.0,0.0
17669,995,567,Undirected,4,0.0,0.0
17670,0,1837,Undirected,1,0.0,0.0
17671,1430,367,Undirected,11,0.0,0.0
17672,515,515,Undirected,126,0.0,0.0
17673,1188,972,Undirected,2,0.0,0.0
17674,1305,1034,Undirected,5,0.0,0.0
17675,1954,1759,Undirected,1,0.0,0.0
17676,1874,151,Undirected,3,0.0,0.0
17677,250,1941,Undirected,7,0.0,0.0
17678,1356,1053,Undirected,1,0.0,0.0
17679,1778,919,Undirected,5,0.0,0.0
17680,1905,1802,Undirected,1,0.0,0.0
17681,290,627,Undirected,7,0.0,0.0
17682,970,1933,Undirected,16,0.0,0.0
17683,1509,813,Undirected,7,0.0,0.0
17684,1544,278,Undirected,4,0.0,0.0
17685,221,1998,Undirected,1,0.0,0.0
17686,1498,1907,Undirected,1,0.0,0.0
17687,1371,1837,Undirected,3,0.0,0.0
17688,1448,603,Undirected,3,0.0,0.0
17689,1555,1219,Undirected,9,0.0,0.0
17690,1651,910,Undirected,2,0.0,0.0
17691,1093,558,Undirected,6,0.0,0.0
17692,1217,1676,Undirected,1,0.0,0.0
17693,1834,541,Undirected,1,0.0,0.0
17694,1837,1685,Undirected,1,0.0,0.0
17695,888,1121,Undirected,1,0.0,0.0
17696,535,535,Undirected,36,0.0,0.0
17697,1666,1686,Undirected,2,0.0,0.0
17698,1832,141,Undirected,3,0.0,0.0
17699,576,1978,Undirected,3,0.0,0.0
17700,1068,231,Undirected,1,0.0,0.0
17701,1986,450,Undirected,2,0.0,0.0
17702,1305,1027,Undirected,1,0.0,0.0
17703,1033,642,Undirected,1,0.0,0.0
17704,281,1285,Undirected,7,0.0,0.0
17705,353,895,Undirected,1,0.0,0.0
17706,1009,646,Undirected,7,0.0,0.0
17707,893,710,Undirected,1,0.0,0.0
17708,1434,612,Undirected,37,0.0,0.0
17709,1345,549,Undirected,1,0.0,0.0
17710,496,1466,Undirected,7,0.0,0.0
17711,1382,399,Undirected,1,0.0,0.0
17712,608,1810,Undirected,3,0.0,0.0
17713,1909,958,Undirected,2,0.0,0.0
17714,208,1836,Undirected,1,0.0,0.0
17715,1814,1999,Undirected,1,0.0,0.0
17716,1001,1662,Undirected,1,0.0,0.0
17717,462,198,Undirected,3,0.0,0.0
17718,205,430,Undirected,1,0.0,0.0
17719,1072,1137,Undirected,26,0.0,0.0
17720,1986,1986,Undirected,28,0.0,0.0
17721,1681,313,Undirected,2,0.0,0.0
17722,1675,1254,Undirected,4,0.0,0.0
17723,1841,1755,Undirected,2,0.0,0.0
17724,1273,515,Undirected,5,0.0,0.0
17725,1289,68,Undirected,7,0.0,0.0
17726,1065,1553,Undirected,1,0.0,0.0
17727,1547,814,Undirected,5,0.0,0.0
17728,1473,1636,Undirected,30,0.0,0.0
17729,1651,789,Undirected,7,0.0,0.0
17730,169,1849,Undirected,6,0.0,0.0
17731,1476,1269,Undirected,2,0.0,0.0
17732,1367,1367,Undirected,9,0.0,0.0
17733,1178,1766,Undirected,42,0.0,0.0
17734,374,1247,Undirected,14,0.0,0.0
17735,700,943,Undirected,7,0.0,0.0
17736,1587,1435,Undirected,1,0.0,0.0
17737,1392,1529,Undirected,8,0.0,0.0
17738,1416,1510,Undirected,1,0.0,0.0
17739,208,1699,Undirected,1,0.0,0.0
17740,1110,1558,Undirected,55,0.0,0.0
17741,1916,191,Undirected,1,0.0,0.0
17742,1681,1499,Undirected,1,0.0,0.0
17743,1580,654,Undirected,14,0.0,0.0
17744,1969,612,Undirected,34,0.0,0.0
17745,672,1499,Undirected,1,0.0,0.0
17746,1434,567,Undirected,6,0.0,0.0
17747,833,1331,Undirected,10,0.0,0.0
17748,1155,1420,Undirected,1,0.0,0.0
17749,540,540,Undirected,7,0.0,0.0
17750,369,911,Undirected,47,0.0,0.0
17751,1123,1517,Undirected,1,0.0,0.0
17752,1314,1379,Undirected,2,0.0,0.0
17753,1460,1558,Undirected,1,0.0,0.0
17754,1574,806,Undirected,2,0.0,0.0
17755,1460,1460,Undirected,14,0.0,0.0
17756,496,887,Undirected,53,0.0,0.0
17757,1888,1614,Undirected,1,0.0,0.0
17758,1120,343,Undirected,4,0.0,0.0
17759,1954,1307,Undirected,2,0.0,0.0
17760,1585,1311,Undirected,2,0.0,0.0
17761,731,731,Undirected,74,0.0,0.0
17762,1071,215,Undirected,10,0.0,0.0
17763,1257,1538,Undirected,3,0.0,0.0
17764,1331,1815,Undirected,9,0.0,0.0
17765,1193,1279,Undirected,6,0.0,0.0
17766,89,1758,Undirected,1,0.0,0.0
17767,1848,1969,Undirected,2,0.0,0.0
17768,1497,795,Undirected,9,0.0,0.0
17769,1547,1380,Undirected,1,0.0,0.0
17770,1344,1427,Undirected,1,0.0,0.0
17771,221,1549,Undirected,1,0.0,0.0
17772,1441,1308,Undirected,1,0.0,0.0
17773,1434,1325,Undirected,1,0.0,0.0
17774,1818,530,Undirected,1,0.0,0.0
17775,1153,643,Undirected,15,0.0,0.0
17776,446,654,Undirected,4,0.0,0.0
17777,1753,1005,Undirected,1,0.0,0.0
17778,1097,1644,Undirected,2,0.0,0.0
17779,187,1149,Undirected,1,0.0,0.0
17780,1594,290,Undirected,3,0.0,0.0
17781,842,1005,Undirected,7,0.0,0.0
17782,528,118,Undirected,1,0.0,0.0
17783,1474,1614,Undirected,1,0.0,0.0
17784,212,212,Undirected,2,0.0,0.0
17785,1033,1326,Undirected,1,0.0,0.0
17786,1538,1781,Undirected,1,0.0,0.0
17787,296,1776,Undirected,22,3.649415463697801e-07,0.31399299479342996
17788,1579,1356,Undirected,1,0.0,0.0
17789,657,291,Undirected,17,0.0,0.0
17790,368,1076,Undirected,1,0.0,0.0
17791,1216,804,Undirected,2,0.0,0.0
17792,18,18,Undirected,71,0.0,0.0
17793,1602,1453,Undirected,49,0.0,0.0
17794,200,875,Undirected,13,0.0,0.0
17795,925,149,Undirected,1,0.0,0.0
17796,1848,612,Undirected,7,0.0,0.0
17797,1044,308,Undirected,1,0.0,0.0
17798,1529,1453,Undirected,21,0.0,0.0
17799,221,221,Undirected,160,0.0,0.0
17800,985,1783,Undirected,53,0.0,0.0
17801,1382,1286,Undirected,1,0.0,0.0
17802,1995,1318,Undirected,1,0.0,0.0
17803,1162,1356,Undirected,6,0.0,0.0
17804,686,1087,Undirected,1,0.0,0.0
17805,1227,949,Undirected,12,0.0,0.0
17806,1403,382,Undirected,4,0.0,0.0
17807,1561,1882,Undirected,1,0.0,0.0
17808,1796,1340,Undirected,5,0.0,0.0
17809,985,1996,Undirected,32,0.0,0.0
17810,640,1777,Undirected,5,0.0,0.0
17811,809,1970,Undirected,2,0.0,0.0
17812,1618,1827,Undirected,1,0.0,0.0
17813,1442,499,Undirected,2,0.0,0.0
17814,216,1247,Undirected,30,0.0,0.0
17815,1170,1950,Undirected,9,0.0,0.0
17816,1268,1646,Undirected,2,0.0,0.0
17817,1824,1763,Undirected,17,0.0,0.0
17818,82,1047,Undirected,1,0.0,0.0
17819,126,126,Undirected,31,0.0,0.0
17820,1448,1630,Undirected,2,0.0,0.0
17821,1786,1950,Undirected,1,0.0,0.0
17822,1491,253,Undirected,1,0.0,0.0
17823,1384,755,Undirected,3,0.0,0.0
17824,632,1948,Undirected,3,0.0,0.0
17825,1106,635,Undirected,4,0.0,0.0
17826,1432,1931,Undirected,1,0.0,0.0
17827,1776,806,Undirected,1,0.0,0.0
17828,110,110,Undirected,9,0.0,0.0
17829,1995,1356,Undirected,4,0.0,0.0
17830,1307,1439,Undirected,3,0.0,0.0
17831,1016,1717,Undirected,2,0.0,0.0
17832,1032,979,Undirected,1,0.0,0.0
17833,1176,737,Undirected,4,0.0,0.0
17834,1777,1235,Undirected,4,3.317449644068822e-07,0.28543090234020685
17835,1827,1756,Undirected,7,0.0,0.0
17836,1846,1991,Undirected,2,0.0,0.0
17837,1440,966,Undirected,1,0.0,0.0
17838,405,1198,Undirected,5,0.0,0.0
17839,1064,445,Undirected,10,0.0,0.0
17840,1587,893,Undirected,1,0.0,0.0
17841,369,1254,Undirected,6,0.0,0.0
17842,765,1527,Undirected,27,0.0,0.0
17843,640,516,Undirected,4,0.0,0.0
17844,1628,1703,Undirected,2,0.0,0.0
17845,1651,1507,Undirected,1,0.0,0.0
17846,1754,1804,Undirected,1,0.0,0.0
17847,1400,1668,Undirected,4,0.0,0.0
17848,1385,532,Undirected,3,0.0,0.0
17849,83,83,Undirected,44,0.0,0.0
17850,1232,1232,Undirected,1,0.0,0.0
17851,776,1255,Undirected,1,0.0,0.0
17852,893,1150,Undirected,3,0.0,0.0
17853,178,1382,Undirected,1,0.0,0.0
17854,1434,455,Undirected,1,0.0,0.0
