,ID,label,weight,committor_prob,p_bound,p_unbound,bound,unbound,predicted_transition_state,b_t_u,path_0,path_1,path_2,path_3,path_4,bneck_ens_0,bneck_ens_1,bneck_ens_2,bneck_ens_3,bneck_ens_4,bottleneck_ensemble,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,full_run_0,full_run_1,full_run_2,full_run_3,full_run_4,full_run_5,bneck_ens_TS_0,num_frames,free_energy,SASA_reps,TS_seeds,scan_seeds,committor_prob_0.4,unbound_0.4,predicted_transition_state_0.4,committor_prob_0.5,unbound_0.5,predicted_transition_state_0.5,committor_prob_0.7,unbound_0.7,predicted_transition_state_0.7,committor_prob_0.6,unbound_0.6,predicted_transition_state_0.6,path+ensemble_0,trim_committor_prob,inxclass_3181,inxclass_1310,inxclass_149,inxclass_1138,inxclass_148,inxclass_1073,inxclass_3403,inxclass_3016,inxclass_344,inxclass_1072,inxclass_1311,inxclass_3010,inxclass_387,modularity_class_2.0,bottleneck,lip_distance,BS_SASA,TPPU_SASA,TPPU_R2_SASA,TPPU_R2_hydrophobes_SASA,TPPU_not_R2_SASA,TPPU_R1_SASA,TPPU_scaffold_SASA,community_name
1782,1782,1782,3.259317439231075e-13,0.24134144745505665,0.7586585525449434,0.24134144745505665,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,668,25.573534485220485,185.5005340576172,0,0,0.24134144745505665,False,False,0.2239900642096039,False,False,0.19153288401074925,False,False,0.20544631417623974,False,False,0,0.24134144745505665,0,0,0,0,0,0,0,0,0,0,0,0,0,6,False,15.830442428588867,455.280029296875,185.5005340576172,56.58819580078125,36.45700454711914,128.91233825683594,35.43960952758789,93.47273254394531,P1
1783,1783,1783,0.013466278546574686,0.0072522620701173735,0.9927477379298826,0.0072522620701173735,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2527,1.1290126791829964,134.95845031738278,0,0,0.0072522620701173735,False,False,0.006721340198667386,False,False,0.005754484728109015,False,False,0.006175856004140706,False,False,0,0.0072522620701173735,0,0,1,0,1,1,1,0,0,1,0,0,0,7,False,11.4780855178833,214.6855773925781,134.95845031738278,78.90010070800781,58.14113998413086,56.05835723876953,38.45629119873047,17.602060317993164,B
1784,1784,1784,4.2992335077150376e-13,0.6119348050247408,0.3880651949752592,0.6119348050247408,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,48,25.29661553141759,299.1534729003906,0,0,0.6119348050247408,False,False,0.5648649618495459,False,True,0.4841846662709258,False,True,0.5202282160009577,False,True,0,0.6119348050247408,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,12.855463981628418,454.471435546875,299.1534729003906,52.85655212402344,33.039962768554695,246.2969207763672,173.63417053222656,72.66275787353516,U
1785,1785,1785,3.250096238386906e-05,0.06306304227133645,0.9369369577286636,0.06306304227133645,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,71,7.155686932541263,158.62660217285156,0,0,0.06306304227133645,False,False,0.058467305272533625,False,False,0.05004254135754287,False,False,0.05369978974981692,False,False,0,0.06306304227133645,0,0,0,0,0,0,1,0,0,0,0,0,0,2,False,14.177016258239744,320.0012512207031,158.62660217285156,61.242618560791016,42.36963653564453,97.3839874267578,33.573177337646484,63.810813903808594,B*
1786,1786,1786,5.2357021387752e-11,0.4832040419511957,0.5167959580488043,0.4832040419511957,False,False,True,T,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,835,20.494381138961113,162.3429412841797,0,0,0.4832040419511957,False,True,0.4450180770912751,False,True,0.3825181124142632,False,False,0.4114030283306441,False,True,0,0.4832040419511957,0,0,0,0,0,0,0,0,0,0,0,0,0,5,False,12.000934600830078,389.7089538574219,162.3429412841797,14.604073524475098,13.646374702453613,147.73887634277344,61.98625946044922,85.75261688232422,P2
1787,1787,1787,1.4193904742661399e-12,0.6888263642966354,0.31117363570336465,0.6888263642966354,False,False,False,N,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,486,24.10223965522689,364.630615234375,0,0,0.6888263642966354,False,False,0.6367680356033414,False,False,0.5446472168711289,False,True,0.5847402543809296,False,True,0,0.6888263642966354,0,0,0,0,0,0,0,0,0,0,0,0,0,4,True,12.214068412780762,385.1477966308594,364.630615234375,118.45842742919922,95.2001953125,246.17221069335938,77.65438842773438,168.51783752441406,U
1788,1788,1788,1.0424566905776797e-05,0.11583985984602245,0.8841601401539776,0.11583985984602245,False,False,False,N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,379,8.292791410238374,200.7057647705078,0,0,0.11583985984602245,False,False,0.1074538391622789,False,False,0.09193046144680904,False,False,0.09862969829294917,False,False,1,0.11583985984602245,0,0,0,0,0,0,0,0,0,0,0,0,0,2,False,15.473012924194336,389.9361877441406,200.7057647705078,57.202178955078125,54.82672882080078,143.50360107421875,51.31233978271485,92.19127655029295,B*
1789,1789,1789,1.5012250957739814e-12,0.6590873974797024,0.34091260252029765,0.6590873974797024,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,119,24.04618568593289,262.357177734375,0,0,0.6590873974797024,False,False,0.6091669057481831,False,False,0.5202782765206793,False,True,0.5586511019059075,False,True,0,0.6590873974797024,0,0,0,0,0,0,0,0,0,0,1,0,0,4,False,15.468716621398926,436.5672302246094,262.357177734375,26.934120178222656,20.09644317626953,235.42303466796875,157.1229705810547,78.30010986328125,U
1790,1790,1790,4.990891403081016e-12,0.3699205777141551,0.6300794222858449,0.3699205777141551,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,29,22.8448526595126,244.20079040527344,0,0,0.3699205777141551,False,False,0.34344528411753594,False,False,0.2935661387403761,False,False,0.3148449193522953,False,False,0,0.3699205777141551,0,0,0,0,0,0,0,0,0,0,0,0,0,6,False,12.158073425292967,312.3481750488281,244.20079040527344,112.96598815917969,90.2531509399414,131.23480224609378,58.80507278442383,72.42973327636719,P1
1791,1791,1791,3.6810307555570456e-14,1.0,0.0,1.0,False,True,False,U,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,86,27.75444456762239,508.4640197753906,0,0,1.0,True,False,1.0,True,False,0.7395479828572069,False,False,1.0,True,False,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,15.26291275024414,432.9613342285156,508.4640197753906,116.6163558959961,95.14820861816406,391.84759521484375,224.591552734375,167.256103515625,U
1792,1792,1792,3.524103412405426e-14,0.7130476440601866,0.2869523559398134,0.7130476440601866,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,73,27.79801132438141,394.3248596191406,0,0,0.7130476440601866,False,False,0.6602582161471643,False,False,0.5622097061066592,False,True,0.6034405093856713,False,False,0,0.7130476440601866,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,15.296958923339846,381.7085571289063,394.3248596191406,70.38941955566406,52.37944412231445,323.9354553222656,216.11785888671875,107.81756591796876,U
1793,1793,1793,2.2491838407913054e-05,0.0792630411746371,0.9207369588253628,0.0792630411746371,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,20,7.523804127270738,208.26824951171875,0,0,0.0792630411746371,False,False,0.07336178200992055,False,False,0.06287298403857293,False,False,0.06750963121276124,False,False,0,0.0792630411746371,0,0,0,0,0,0,0,1,0,0,0,1,0,5,False,12.814323425292967,281.93231201171875,208.26824951171875,89.17557525634766,68.26113128662111,119.0926742553711,63.92153930664063,55.1711311340332,P2
1794,1794,1794,5.000438726437686e-12,0.2411830869285924,0.7588169130714076,0.2411830869285924,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,60,22.842941537341925,186.95982360839844,0,0,0.2411830869285924,False,False,0.22382392529862533,False,False,0.19141404730009304,False,False,0.20532735631712395,False,False,0,0.2411830869285924,0,0,0,0,0,0,0,0,0,0,0,1,0,6,False,14.321216583251953,403.1441650390625,186.95982360839844,53.42034912109375,42.56090927124024,133.53945922851562,80.27742004394531,53.26203155517578,P1
1795,1795,1795,1.2512892965449554e-09,0.5778027218757442,0.4221972781242558,0.5778027218757442,False,False,True,T,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,829,17.320537455247756,245.79458618164062,0,0,0.5778027218757442,False,True,0.5312681265902199,False,True,0.4570134415908099,False,True,0.491765153046509,False,True,0,0.5778027218757442,0,0,0,0,0,0,0,0,0,0,0,0,0,5,True,12.820646286010742,360.24798583984375,245.79458618164062,50.759857177734375,33.936798095703125,195.03472900390625,124.2155303955078,70.8192138671875,P2
