rowID,host_Arctos_record,ID_number,ID_type,other_identifier,other_identifier_type,pers_cat_no,sci_name,common_name,state,county,specific_locality,analysis_locality,verbatim_latitude,verbatim_longitude,analysis_lat,analysis_lon,verbatim_elev,coll_date,coll_day,coll_month,coll_year,collecting_event_ID,tissue_type,PCR_pos_01,Haem_01,Plas_01,H_haplo1,H_haplo2,H_haplo3,P_haplo1,H_count,P_count,haplotype_count,coinfection_01,novel_01,novel_count,novel_haplo_name,micro_pos_01,micro_num_infected_HP,micro_num_infected_total,micro_num_screened,micro_HP_parasitemia_percent,micro_total_parasitemia_percent,rgbif_elev,analysis_elev,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,tempPC1,tempPC2,precipPC1,precipPC2
123,NA,272132604,band number,027JB,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.28168,-106.61863,34.28168,-106.61863,NA,6/30/2017,30,6,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1822,1822,12.21667,17.45,45.56136,797.80762,32.2,-6.1,38.3,21.4,7.48333,22.15,2.53333,302,62,10,68.74798,159,35,132,43,-0.868505995,-0.584610744,-0.569240114,-0.590926465
124,NA,272132605,band number,027JC,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.28168,-106.61863,34.28168,-106.61863,NA,6/30/2017,30,6,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1822,1822,12.21667,17.45,45.56136,797.80762,32.2,-6.1,38.3,21.4,7.48333,22.15,2.53333,302,62,10,68.74798,159,35,132,43,-0.868505995,-0.584610744,-0.569240114,-0.590926465
125,NA,272132606,band number,021JA,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Montoso,Sepultura Flats,34.26733,-106.63199,34.26733,-106.63199,NA,7/3/2017,3,7,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1780,1780,12.35417,17.70833,45.75797,804.3446,32.5,-6.2,38.7,21.6,7.61667,22.35,2.56667,296,61,10,69.14566,156,34,130,41,-1.096640758,-0.326108263,-0.816347088,-0.559300624
126,NA,272132607,band number,021JB,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Montoso,Sepultura Flats,34.26733,-106.63199,34.26733,-106.63199,NA,7/3/2017,3,7,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1780,1780,12.35417,17.70833,45.75797,804.3446,32.5,-6.2,38.7,21.6,7.61667,22.35,2.56667,296,61,10,69.14566,156,34,130,41,-1.096640758,-0.326108263,-0.816347088,-0.559300624
127,NA,272132608,band number,021JC,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Montoso,Sepultura Flats,34.26733,-106.63199,34.26733,-106.63199,NA,7/3/2017,3,7,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1780,1780,12.35417,17.70833,45.75797,804.3446,32.5,-6.2,38.7,21.6,7.61667,22.35,2.56667,296,61,10,69.14566,156,34,130,41,-1.096640758,-0.326108263,-0.816347088,-0.559300624
128,NA,272132609,band number,021JD,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Montoso,Sepultura Flats,34.26733,-106.63199,34.26733,-106.63199,NA,7/3/2017,3,7,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1780,1780,12.35417,17.70833,45.75797,804.3446,32.5,-6.2,38.7,21.6,7.61667,22.35,2.56667,296,61,10,69.14566,156,34,130,41,-1.096640758,-0.326108263,-0.816347088,-0.559300624
129,NA,272132614,band number,004JA,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Cottonwood,Sepultura Flats,34.26907,-106.63374,34.26907,-106.63374,NA,7/7/2017,7,7,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1774,1774,12.39167,17.85,46.00516,805.89258,32.6,-6.2,38.8,21.66667,7.65,22.41667,2.6,296,61,10,69.14566,156,34,130,41,-1.212165403,-0.288751978,-0.816347088,-0.559300624
130,NA,272132616,band number,029JA,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.28477,-106.61479,34.28477,-106.61479,NA,7/7/2017,7,7,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1837,1837,12.05417,17.09167,45.33599,789.31921,31.8,-5.9,37.7,21.15,7.3,21.9,2.5,310,63,10,68.71404,163,36,136,44,-0.586520276,-0.959963052,-0.285887559,-0.704934851
131,NA,272132617,band number,029JB,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.28477,-106.61479,34.28477,-106.61479,NA,7/7/2017,7,7,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1837,1837,12.05417,17.09167,45.33599,789.31921,31.8,-5.9,37.7,21.15,7.3,21.9,2.5,310,63,10,68.71404,163,36,136,44,-0.586520276,-0.959963052,-0.285887559,-0.704934851
132,NA,272132618,band number,029JC,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.28477,-106.61479,34.28477,-106.61479,NA,7/7/2017,7,7,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1837,1837,12.05417,17.09167,45.33599,789.31921,31.8,-5.9,37.7,21.15,7.3,21.9,2.5,310,63,10,68.71404,163,36,136,44,-0.586520276,-0.959963052,-0.285887559,-0.704934851
133,NA,272132619,band number,034JA,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.28732,-106.61492,34.28732,-106.61492,NA,7/12/2017,12,7,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1835,1835,12.05417,17.09167,45.33599,789.31921,31.8,-5.9,37.7,21.15,7.3,21.9,2.5,310,63,10,68.71404,163,36,136,44,-0.586520276,-0.959963052,-0.285887559,-0.704934851
134,NA,272132620,band number,034JB,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.28732,-106.61492,34.28732,-106.61492,NA,7/12/2017,12,7,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1835,1835,12.05417,17.09167,45.33599,789.31921,31.8,-5.9,37.7,21.15,7.3,21.9,2.5,310,63,10,68.71404,163,36,136,44,-0.586520276,-0.959963052,-0.285887559,-0.704934851
135,NA,272132621,band number,034JC,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.28732,-106.61492,34.28732,-106.61492,NA,7/13/2017,13,7,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1835,1835,12.05417,17.09167,45.33599,789.31921,31.8,-5.9,37.7,21.15,7.3,21.9,2.5,310,63,10,68.71404,163,36,136,44,-0.586520276,-0.959963052,-0.285887559,-0.704934851
152,NA,272132403,band number,030M,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Cottonwood,Sepultura Flats,34.26767,-106.6331,34.26767,-106.6331,NA,5/11/2017,11,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1773,1773,12.35417,17.70833,45.75797,804.3446,32.5,-6.2,38.7,21.6,7.61667,22.35,2.56667,296,61,10,69.14566,156,34,130,41,-1.096640758,-0.326108263,-0.816347088,-0.559300624
153,NA,272132404,band number,NA,NA,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Cottonwood,Sepultura Flats,34.26767,-106.6331,34.26767,-106.6331,NA,5/11/2017,11,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1773,1773,12.35417,17.70833,45.75797,804.3446,32.5,-6.2,38.7,21.6,7.61667,22.35,2.56667,296,61,10,69.14566,156,34,130,41,-1.096640758,-0.326108263,-0.816347088,-0.559300624
154,NA,272132405,band number,054M,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Cottonwood,Sepultura Flats,34.26767,-106.6331,34.26767,-106.6331,NA,5/11/2017,11,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1773,1773,12.35417,17.70833,45.75797,804.3446,32.5,-6.2,38.7,21.6,7.61667,22.35,2.56667,296,61,10,69.14566,156,34,130,41,-1.096640758,-0.326108263,-0.816347088,-0.559300624
156,NA,272132407,band number,004F,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Cottonwood,Sepultura Flats,34.26907,-106.63374,34.26907,-106.63374,NA,5/11/2017,11,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1774,1774,12.39167,17.85,46.00516,805.89258,32.6,-6.2,38.8,21.66667,7.65,22.41667,2.6,296,61,10,69.14566,156,34,130,41,-1.212165403,-0.288751978,-0.816347088,-0.559300624
157,NA,272132408,band number,028M,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.27999,-106.62162,34.27999,-106.62162,NA,5/11/2017,11,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1810,1810,12.21667,17.45,45.56136,797.80762,32.2,-6.1,38.3,21.4,7.48333,22.15,2.53333,302,62,10,68.74798,159,35,132,43,-0.868505995,-0.584610744,-0.569240114,-0.590926465
158,NA,272132409,band number,028F,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.27999,-106.62162,34.27999,-106.62162,NA,5/11/2017,11,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1810,1810,12.21667,17.45,45.56136,797.80762,32.2,-6.1,38.3,21.4,7.48333,22.15,2.53333,302,62,10,68.74798,159,35,132,43,-0.868505995,-0.584610744,-0.569240114,-0.590926465
159,NA,272132411,band number,027M,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.28168,-106.61863,34.28168,-106.61863,NA,5/12/2017,12,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,1,64,66,10000,0.64,0.66,1822,1822,12.21667,17.45,45.56136,797.80762,32.2,-6.1,38.3,21.4,7.48333,22.15,2.53333,302,62,10,68.74798,159,35,132,43,-0.868505995,-0.584610744,-0.569240114,-0.590926465
160,NA,272132412,band number,032M,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,NA,NA,34.2686,-106.6336,NA,5/12/2017,12,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1771,1771,12.39167,17.85,46.00516,805.89258,32.6,-6.2,38.8,21.66667,7.65,22.41667,2.6,296,61,10,69.14566,156,34,130,41,-1.212165403,-0.288751978,-0.816347088,-0.559300624
161,NA,272132413,band number,029F,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.28477,-106.61479,34.28477,-106.61479,NA,5/12/2017,12,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,1,30,39,10000,0.3,0.39,1837,1837,12.05417,17.09167,45.33599,789.31921,31.8,-5.9,37.7,21.15,7.3,21.9,2.5,310,63,10,68.71404,163,36,136,44,-0.586520276,-0.959963052,-0.285887559,-0.704934851
162,NA,272132414,band number,029M,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.28477,-106.61479,34.28477,-106.61479,NA,5/12/2017,12,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,1,39,39,10000,0.39,0.39,1837,1837,12.05417,17.09167,45.33599,789.31921,31.8,-5.9,37.7,21.15,7.3,21.9,2.5,310,63,10,68.71404,163,36,136,44,-0.586520276,-0.959963052,-0.285887559,-0.704934851
163,NA,272132415,band number,033M,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,NA,NA,34.2686,-106.6336,NA,5/12/2017,12,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1771,1771,12.39167,17.85,46.00516,805.89258,32.6,-6.2,38.8,21.66667,7.65,22.41667,2.6,296,61,10,69.14566,156,34,130,41,-1.212165403,-0.288751978,-0.816347088,-0.559300624
164,NA,272132416,band number,NA,NA,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,NA,NA,34.2686,-106.6336,NA,5/12/2017,12,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1771,1771,12.39167,17.85,46.00516,805.89258,32.6,-6.2,38.8,21.66667,7.65,22.41667,2.6,296,61,10,69.14566,156,34,130,41,-1.212165403,-0.288751978,-0.816347088,-0.559300624
165,NA,272132417,band number,034M,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.28732,-106.61492,34.28732,-106.61492,NA,5/12/2017,12,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1835,1835,12.05417,17.09167,45.33599,789.31921,31.8,-5.9,37.7,21.15,7.3,21.9,2.5,310,63,10,68.71404,163,36,136,44,-0.586520276,-0.959963052,-0.285887559,-0.704934851
166,NA,272132418,band number,011M,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Cottonwood,Sepultura Flats,34.26699,-106.63996,34.26699,-106.63996,NA,5/13/2017,13,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1767,1767,12.39167,17.85,46.00516,805.89258,32.6,-6.2,38.8,21.66667,7.65,22.41667,2.6,296,61,10,69.14566,156,34,130,41,-1.212165403,-0.288751978,-0.816347088,-0.559300624
167,NA,272132419,band number,011F,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Cottonwood,Sepultura Flats,34.26699,-106.63996,34.26699,-106.63996,NA,5/13/2017,13,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1767,1767,12.39167,17.85,46.00516,805.89258,32.6,-6.2,38.8,21.66667,7.65,22.41667,2.6,296,61,10,69.14566,156,34,130,41,-1.212165403,-0.288751978,-0.816347088,-0.559300624
168,NA,272132420,band number,012M,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.29264,-106.62403,34.29264,-106.62403,NA,5/14/2017,14,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1860,1860,12.10417,17.24167,45.37281,791.82318,32,-6,38,21.23333,7.33333,21.98333,2.51667,308,63,10,68.68903,162,36,136,44,-0.692658263,-0.792460917,-0.317357764,-0.688218759
169,NA,272132421,band number,010M,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.30756,-106.61111,34.30756,-106.61111,NA,5/14/2017,14,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1887,1887,12.05833,17.03333,45.18126,788.60303,31.8,-5.9,37.7,21.15,7.3,21.9,2.51667,314,64,11,68.28707,165,38,138,45,-0.560049436,-0.94809018,0.04466644,-0.650173004
170,NA,272132422,band number,010F,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.30756,-106.61111,34.30756,-106.61111,NA,5/14/2017,14,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1887,1887,12.05833,17.03333,45.18126,788.60303,31.8,-5.9,37.7,21.15,7.3,21.9,2.51667,314,64,11,68.28707,165,38,138,45,-0.560049436,-0.94809018,0.04466644,-0.650173004
171,NA,272132424,band number,021M,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Montoso,Sepultura Flats,34.26733,-106.63199,34.26733,-106.63199,NA,5/15/2017,15,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1780,1780,12.35417,17.70833,45.75797,804.3446,32.5,-6.2,38.7,21.6,7.61667,22.35,2.56667,296,61,10,69.14566,156,34,130,41,-1.096640758,-0.326108263,-0.816347088,-0.559300624
172,NA,272132431,band number,016F,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Cottonwood,Sepultura Flats,34.2674,-106.64567,34.2674,-106.64567,NA,5/16/2017,16,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1773,1773,12.4125,17.975,46.08974,807.13617,32.7,-6.3,39,21.7,7.66667,22.43333,2.58333,293,61,9,70.21016,156,33,130,41,-1.265827945,-0.192859751,-0.991899486,-0.699754953
173,NA,272132432,band number,016M,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Cottonwood,Sepultura Flats,34.2674,-106.64567,34.2674,-106.64567,NA,5/16/2017,16,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,1,3,9,10000,0.03,0.09,1773,1773,12.4125,17.975,46.08974,807.13617,32.7,-6.3,39,21.7,7.66667,22.43333,2.58333,293,61,9,70.21016,156,33,130,41,-1.265827945,-0.192859751,-0.991899486,-0.699754953
174,NA,272132433,band number,037M,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Cottonwood,Sepultura Flats,NA,NA,34.2686,-106.6336,NA,5/16/2017,16,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1771,1771,12.39167,17.85,46.00516,805.89258,32.6,-6.2,38.8,21.66667,7.65,22.41667,2.6,296,61,10,69.14566,156,34,130,41,-1.212165403,-0.288751978,-0.816347088,-0.559300624
175,NA,272132439,band number,008M,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Cottonwood,Sepultura Flats,34.2642,-106.63751,34.2642,-106.63751,NA,5/19/2017,19,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1771,1771,12.39167,17.86667,45.92974,807.11279,32.6,-6.3,38.9,21.66667,7.65,22.41667,2.56667,294,61,9,70.06142,156,33,130,40,-1.188424049,-0.219967376,-1.004264149,-0.710704658
176,NA,272132442,band number,008F,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Cottonwood,Sepultura Flats,34.2642,-106.63751,34.2642,-106.63751,NA,5/22/2017,22,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1771,1771,12.39167,17.86667,45.92974,807.11279,32.6,-6.3,38.9,21.66667,7.65,22.41667,2.56667,294,61,9,70.06142,156,33,130,40,-1.188424049,-0.219967376,-1.004264149,-0.710704658
177,NA,272132445,band number,020F,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Montoso,Sepultura Flats,34.26866,-106.63026,34.26866,-106.63026,NA,5/25/2017,25,5,2017,NA,whole blood,1,1,0,VIRVIC01,VIRVIC04,NA,NA,2,0,2,1,1,2,VIRVIC01; VIRVIC04,NA,NA,NA,NA,NA,NA,1778,1778,12.35417,17.70833,45.75797,804.3446,32.5,-6.2,38.7,21.6,7.61667,22.35,2.56667,296,61,10,69.14566,156,34,130,41,-1.096640758,-0.326108263,-0.816347088,-0.559300624
178,NA,272132446,band number,021F,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Montoso,Sepultura Flats,34.26733,-106.63199,34.26733,-106.63199,NA,5/25/2017,25,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1780,1780,12.35417,17.70833,45.75797,804.3446,32.5,-6.2,38.7,21.6,7.61667,22.35,2.56667,296,61,10,69.14566,156,34,130,41,-1.096640758,-0.326108263,-0.816347088,-0.559300624
179,NA,272132447,band number,039M,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Montoso,Sepultura Flats,NA,NA,34.2686,-106.6336,NA,5/26/2017,26,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1771,1771,12.39167,17.85,46.00516,805.89258,32.6,-6.2,38.8,21.66667,7.65,22.41667,2.6,296,61,10,69.14566,156,34,130,41,-1.212165403,-0.288751978,-0.816347088,-0.559300624
180,NA,272132448,band number,040M,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Montoso,Sepultura Flats,34.26824,-106.62469,34.26824,-106.62469,NA,5/26/2017,26,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1791,1791,12.27083,17.54167,45.68142,799.97003,32.3,-6.1,38.4,21.46667,7.53333,22.21667,2.55,299,62,10,70.10236,159,34,132,41,-0.958763598,-0.519689582,-0.688110024,-0.723654174
181,NA,272132449,band number,022M,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.27638,-106.62705,34.27638,-106.62705,NA,5/29/2017,29,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1797,1797,12.24167,17.58333,45.78993,799.35156,32.3,-6.1,38.4,21.45,7.5,22.18333,2.53333,303,62,10,69.07224,160,35,133,43,-0.96326553,-0.54747404,-0.534213671,-0.63789083
182,NA,272132450,band number,022F,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.27638,-106.62705,34.27638,-106.62705,NA,5/29/2017,29,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1797,1797,12.24167,17.58333,45.78993,799.35156,32.3,-6.1,38.4,21.45,7.5,22.18333,2.53333,303,62,10,69.07224,160,35,133,43,-0.96326553,-0.54747404,-0.534213671,-0.63789083
183,NA,272132454,band number,041F,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Montoso,Sepultura Flats,34.26582,-106.62308,34.26582,-106.62308,NA,6/7/2017,7,6,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1815,1815,12.3125,17.625,45.77922,802.43134,32.4,-6.1,38.5,21.53333,7.58333,22.28333,2.55,299,62,10,70.10236,159,34,132,41,-1.039416657,-0.447510036,-0.688110024,-0.723654174
184,NA,272132455,band number,042F,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Montoso,Sepultura Flats,34.26582,-106.62308,34.26582,-106.62308,NA,6/7/2017,7,6,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,1,54,55,10000,0.54,0.55,1815,1815,12.3125,17.625,45.77922,802.43134,32.4,-6.1,38.5,21.53333,7.58333,22.28333,2.55,299,62,10,70.10236,159,34,132,41,-1.039416657,-0.447510036,-0.688110024,-0.723654174
185,NA,272132460,band number,042JB,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Montoso,Sepultura Flats,34.26582,-106.62308,34.26582,-106.62308,NA,6/10/2017,10,6,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,1,55,69,10000,0.55,0.69,1815,1815,12.3125,17.625,45.77922,802.43134,32.4,-6.1,38.5,21.53333,7.58333,22.28333,2.55,299,62,10,70.10236,159,34,132,41,-1.039416657,-0.447510036,-0.688110024,-0.723654174
191,NA,272132491,band number,052F,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Cottonwood,Sepultura Flats,34.26473,-106.6522,34.26473,-106.6522,NA,6/26/2017,26,6,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,1,41,54,10000,0.41,0.54,1748,1748,12.52917,18.125,46.11959,811.73346,32.9,-6.4,39.3,21.86667,7.78333,22.6,2.63333,288,60,9,69.30302,152,33,127,40,-1.418411319,0.014461896,-1.190788885,-0.525370935
206,NA,272132456,band number,042M,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Montoso,Sepultura Flats,34.26582,-106.62308,34.26582,-106.62308,NA,6/7/2017,7,6,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1815,1815,12.3125,17.625,45.77922,802.43134,32.4,-6.1,38.5,21.53333,7.58333,22.28333,2.55,299,62,10,70.10236,159,34,132,41,-1.039416657,-0.447510036,-0.688110024,-0.723654174
