ID_pair;KDE;Period_num;Factor;Level;Difference
HA9_2020;KDE50;6;OSO;Forest;-3,056185666
G4_2019;KDE50;6;OSO;Open;-3,72711496
H10_2017;KDE50;6;OSO;Open;6,885532531
H10_2019;KDE50;6;OSO;Open;-1,124651719
H10_2022;KDE50;6;OSO;Open;8,879214932
G2_2018;KDE50;6;OSO;Open;23,7932381
G2_2019;KDE50;6;OSO;Open;20,55144385
HA17_2018;KDE50;6;OSO;Open;-9,318190111
HA13_2020;KDE50;6;OSO;Open;-7,676343625
HA12_2019;KDE50;6;OSO;Open;-4,586555223
H1_2016;KDE50;6;OSO;Open;12,00540018
H6_2016;KDE50;6;OSO;Open;6,72489083
HA11_2019;KDE50;6;OSO;Open;-13,39508328
A6_2016;KDE50;6;OSO;Open;18,13081554
A6_2021;KDE50;6;OSO;Open;4,334583515
G3_2018;KDE50;6;OSO;Open;13,10753521
HA15_2022;KDE50;6;OSO;Open;-9,657026561
A4_2020;KDE50;6;OSO;Open;-17,63855609
H4_2016;KDE50;6;OSO;Open;6,644078947
H4_2018;KDE50;6;OSO;Open;8,713943849
A2_2017;KDE50;6;OSO;Open;5,572497123
A2_2021;KDE50;6;OSO;Open;2,661043353
HA9_2020;KDE50;6;OSO;Open;4,387622907
G4_2019;KDE50;6;OSO;Urban;-0,404259069
H10_2017;KDE50;6;OSO;Urban;-1,981927915
H10_2019;KDE50;6;OSO;Urban;5,444432001
H10_2022;KDE50;6;OSO;Urban;-8,136200767
G2_2018;KDE50;6;OSO;Urban;0,837859887
G2_2019;KDE50;6;OSO;Urban;0,708046354
HA17_2018;KDE50;6;OSO;Urban;0,256144219
HA13_2020;KDE50;6;OSO;Urban;0,071356366
HA12_2019;KDE50;6;OSO;Urban;-0,209805447
H1_2016;KDE50;6;OSO;Urban;-0,281751388
H6_2016;KDE50;6;OSO;Urban;-5,882090632
HA11_2019;KDE50;6;OSO;Urban;0,591724232
A6_2016;KDE50;6;OSO;Urban;0,058644147
A6_2021;KDE50;6;OSO;Urban;0,037209452
G3_2018;KDE50;6;OSO;Urban;0,268591079
HA15_2022;KDE50;6;OSO;Urban;0,453075138
A4_2020;KDE50;6;OSO;Urban;0,188185762
H4_2016;KDE50;6;OSO;Urban;-0,073778756
H4_2018;KDE50;6;OSO;Urban;0,167545688
A2_2017;KDE50;6;OSO;Urban;0,085227273
A2_2021;KDE50;6;OSO;Urban;0,409141999
HA9_2020;KDE50;6;OSO;Urban;2,256593833
G4_2019;KDE50;6;OSO;Wetland;NA
H10_2017;KDE50;6;OSO;Wetland;0,020062193
H10_2019;KDE50;6;OSO;Wetland;-0,09243119
H10_2022;KDE50;6;OSO;Wetland;0,020062193
G2_2018;KDE50;6;OSO;Wetland;0
G2_2019;KDE50;6;OSO;Wetland;0
HA17_2018;KDE50;6;OSO;Wetland;0
HA13_2020;KDE50;6;OSO;Wetland;0
HA12_2019;KDE50;6;OSO;Wetland;0,067992502
H1_2016;KDE50;6;OSO;Wetland;NA
H6_2016;KDE50;6;OSO;Wetland;-0,100714025
HA11_2019;KDE50;6;OSO;Wetland;0
A6_2016;KDE50;6;OSO;Wetland;0
A6_2021;KDE50;6;OSO;Wetland;0
G3_2018;KDE50;6;OSO;Wetland;0,006187736
HA15_2022;KDE50;6;OSO;Wetland;0
A4_2020;KDE50;6;OSO;Wetland;0
H4_2016;KDE50;6;OSO;Wetland;0,023614145
H4_2018;KDE50;6;OSO;Wetland;0,023614145
A2_2017;KDE50;6;OSO;Wetland;-0,018340046
A2_2021;KDE50;6;OSO;Wetland;-0,093930484
HA9_2020;KDE50;6;OSO;Wetland;-7,169206551
G4_2019;KDE50;6;OSO;Rocky;NA
H10_2017;KDE50;6;OSO;Rocky;1,131375332
H10_2019;KDE50;6;OSO;Rocky;4,638888893
H10_2022;KDE50;6;OSO;Rocky;2,977641135
G2_2018;KDE50;6;OSO;Rocky;0
G2_2019;KDE50;6;OSO;Rocky;0
HA17_2018;KDE50;6;OSO;Rocky;6,084440429
HA13_2020;KDE50;6;OSO;Rocky;-10,55670598
HA12_2019;KDE50;6;OSO;Rocky;0,448043159
H1_2016;KDE50;6;OSO;Rocky;NA
H6_2016;KDE50;6;OSO;Rocky;0,006852034
HA11_2019;KDE50;6;OSO;Rocky;11,92691867
A6_2016;KDE50;6;OSO;Rocky;NA
A6_2021;KDE50;6;OSO;Rocky;NA
G3_2018;KDE50;6;OSO;Rocky;0,049501887
HA15_2022;KDE50;6;OSO;Rocky;7,15943563
A4_2020;KDE50;6;OSO;Rocky;0
H4_2016;KDE50;6;OSO;Rocky;-0,847567493
H4_2018;KDE50;6;OSO;Rocky;-3,342601843
A2_2017;KDE50;6;OSO;Rocky;NA
A2_2021;KDE50;6;OSO;Rocky;0
HA9_2020;KDE50;6;OSO;Rocky;3,423093431
G4_2019;KDE99;6;OSO;Crop;0,022442916
H10_2017;KDE99;6;OSO;Crop;2,540897009
H10_2019;KDE99;6;OSO;Crop;-0,155965493
H10_2022;KDE99;6;OSO;Crop;0,733318629
G2_2018;KDE99;6;OSO;Crop;0,032329234
G2_2019;KDE99;6;OSO;Crop;-0,008683115
HA17_2018;KDE99;6;OSO;Crop;0,036154424
HA13_2020;KDE99;6;OSO;Crop;0,060766371
HA12_2019;KDE99;6;OSO;Crop;0,005751975
H1_2016;KDE99;6;OSO;Crop;0,109387081
H6_2016;KDE99;6;OSO;Crop;0,127470979
HA11_2019;KDE99;6;OSO;Crop;0,095922239
A6_2016;KDE99;6;OSO;Crop;1,023473084
A6_2021;KDE99;6;OSO;Crop;0,503352084
G3_2018;KDE99;6;OSO;Crop;0,100384465
HA15_2022;KDE99;6;OSO;Crop;0,484606038
A4_2020;KDE99;6;OSO;Crop;0,915677673
H4_2016;KDE99;6;OSO;Crop;1,245346442
H4_2018;KDE99;6;OSO;Crop;1,166120775
A2_2017;KDE99;6;OSO;Crop;1,801646881
A2_2021;KDE99;6;OSO;Crop;0,693549877
HA9_2020;KDE99;6;OSO;Crop;0,077281156
G4_2019;KDE99;6;OSO;Forest;4,356799299
H10_2017;KDE99;6;OSO;Forest;-7,008120043
H10_2019;KDE99;6;OSO;Forest;-5,769777305
H10_2022;KDE99;6;OSO;Forest;-1,967633555
G2_2018;KDE99;6;OSO;Forest;-16,6556236
G2_2019;KDE99;6;OSO;Forest;-15,1259199
HA17_2018;KDE99;6;OSO;Forest;1,203629999
HA13_2020;KDE99;6;OSO;Forest;12,86368243
HA12_2019;KDE99;6;OSO;Forest;-1,77723568
H1_2016;KDE99;6;OSO;Forest;-7,761659188
H6_2016;KDE99;6;OSO;Forest;0,28685682
HA11_2019;KDE99;6;OSO;Forest;4,850623141
A6_2016;KDE99;6;OSO;Forest;-18,26741236
A6_2021;KDE99;6;OSO;Forest;-6,043809783
G3_2018;KDE99;6;OSO;Forest;-10,26263562
HA15_2022;KDE99;6;OSO;Forest;1,420017629
A4_2020;KDE99;6;OSO;Forest;9,636489349
H4_2016;KDE99;6;OSO;Forest;-6,456712687
H4_2018;KDE99;6;OSO;Forest;-5,158981349
A2_2017;KDE99;6;OSO;Forest;-7,572682642
A2_2021;KDE99;6;OSO;Forest;-0,192547258
HA9_2020;KDE99;6;OSO;Forest;0,872690484
G4_2019;KDE99;6;OSO;Open;-4,0542797
H10_2017;KDE99;6;OSO;Open;8,281083162
H10_2019;KDE99;6;OSO;Open;1,1459211
H10_2022;KDE99;6;OSO;Open;6,732301506
G2_2018;KDE99;6;OSO;Open;15,75066671
G2_2019;KDE99;6;OSO;Open;15,04863982
HA17_2018;KDE99;6;OSO;Open;-4,207216824
HA13_2020;KDE99;6;OSO;Open;-9,57684314
HA12_2019;KDE99;6;OSO;Open;-1,94099593
H1_2016;KDE99;6;OSO;Open;7,81802261
H6_2016;KDE99;6;OSO;Open;3,786156417
HA11_2019;KDE99;6;OSO;Open;-9,299332876
A6_2016;KDE99;6;OSO;Open;16,90737311
A6_2021;KDE99;6;OSO;Open;5,353994279
G3_2018;KDE99;6;OSO;Open;9,880397279
HA15_2022;KDE99;6;OSO;Open;-8,085403497
A4_2020;KDE99;6;OSO;Open;-11,00588652
H4_2016;KDE99;6;OSO;Open;4,702992011
H4_2018;KDE99;6;OSO;Open;5,128445447
A2_2017;KDE99;6;OSO;Open;5,427673304
A2_2021;KDE99;6;OSO;Open;-0,625088432
HA9_2020;KDE99;6;OSO;Open;2,602760822
G4_2019;KDE99;6;OSO;Urban;-0,324962516
H10_2017;KDE99;6;OSO;Urban;-4,732081228
H10_2019;KDE99;6;OSO;Urban;1,585128625
H10_2022;KDE99;6;OSO;Urban;-7,379039845
G2_2018;KDE99;6;OSO;Urban;0,84113334
G2_2019;KDE99;6;OSO;Urban;0,075708425
HA17_2018;KDE99;6;OSO;Urban;-0,184960926
HA13_2020;KDE99;6;OSO;Urban;0,256169323
HA12_2019;KDE99;6;OSO;Urban;-0,163900585
H1_2016;KDE99;6;OSO;Urban;-0,165750502
H6_2016;KDE99;6;OSO;Urban;-4,137098749
HA11_2019;KDE99;6;OSO;Urban;2,235646612
A6_2016;KDE99;6;OSO;Urban;0,339330744
A6_2021;KDE99;6;OSO;Urban;0,166550083
G3_2018;KDE99;6;OSO;Urban;0,058145802
HA15_2022;KDE99;6;OSO;Urban;-0,111216666
A4_2020;KDE99;6;OSO;Urban;0,423039294
H4_2016;KDE99;6;OSO;Urban;0,648905972
H4_2018;KDE99;6;OSO;Urban;0,722072468
A2_2017;KDE99;6;OSO;Urban;0,350000476
A2_2021;KDE99;6;OSO;Urban;0,177620065
HA9_2020;KDE99;6;OSO;Urban;0,610660315
G4_2019;KDE99;6;OSO;Wetland;NA
H10_2017;KDE99;6;OSO;Wetland;0,023520715
H10_2019;KDE99;6;OSO;Wetland;-0,132723025
H10_2022;KDE99;6;OSO;Wetland;0,010294951
G2_2018;KDE99;6;OSO;Wetland;0,029641706
G2_2019;KDE99;6;OSO;Wetland;0,008402166
HA17_2018;KDE99;6;OSO;Wetland;0,006206554
HA13_2020;KDE99;6;OSO;Wetland;0,008156972
HA12_2019;KDE99;6;OSO;Wetland;1,706617427
H1_2016;KDE99;6;OSO;Wetland;NA
H6_2016;KDE99;6;OSO;Wetland;-0,049214047
HA11_2019;KDE99;6;OSO;Wetland;0,063948159
A6_2016;KDE99;6;OSO;Wetland;-0,002764578
A6_2021;KDE99;6;OSO;Wetland;0,019913337
G3_2018;KDE99;6;OSO;Wetland;-0,008710307
HA15_2022;KDE99;6;OSO;Wetland;0,099387663
A4_2020;KDE99;6;OSO;Wetland;0,022737019
H4_2016;KDE99;6;OSO;Wetland;0,072582802
H4_2018;KDE99;6;OSO;Wetland;0,062079703
A2_2017;KDE99;6;OSO;Wetland;-0,00663802
A2_2021;KDE99;6;OSO;Wetland;-0,047914065
HA9_2020;KDE99;6;OSO;Wetland;-4,591326212
G4_2019;KDE99;6;OSO;Rocky;NA
H10_2017;KDE99;6;OSO;Rocky;0,894700385
H10_2019;KDE99;6;OSO;Rocky;3,327416098
H10_2022;KDE99;6;OSO;Rocky;1,870758313
G2_2018;KDE99;6;OSO;Rocky;0,001852607
G2_2019;KDE99;6;OSO;Rocky;0,001852607
HA17_2018;KDE99;6;OSO;Rocky;3,146186772
HA13_2020;KDE99;6;OSO;Rocky;-3,61193196
HA12_2019;KDE99;6;OSO;Rocky;2,169762793
H1_2016;KDE99;6;OSO;Rocky;NA
H6_2016;KDE99;6;OSO;Rocky;-0,01417142
HA11_2019;KDE99;6;OSO;Rocky;2,053192725
A6_2016;KDE99;6;OSO;Rocky;NA
A6_2021;KDE99;6;OSO;Rocky;NA
G3_2018;KDE99;6;OSO;Rocky;0,232418379
HA15_2022;KDE99;6;OSO;Rocky;6,192608834
A4_2020;KDE99;6;OSO;Rocky;0,008453621
H4_2016;KDE99;6;OSO;Rocky;-0,21311454
H4_2018;KDE99;6;OSO;Rocky;-1,919737045
A2_2017;KDE99;6;OSO;Rocky;NA
A2_2021;KDE99;6;OSO;Rocky;-0,005620188
HA9_2020;KDE99;6;OSO;Rocky;0,427933435
