ID,Generation,Replicate,Soilline,Pollinationline,Herbivoreline,Treatment,Nb_silliques,Nb_seeds,Nb_seeds_per_sillique,Relativeseedset,Visits,Timetofirstflower,Height,NbFlowers,Flowerdiameter,PetalArea,PetalLength,PetalWidth,logNectar,Style,Stamen,Herkogamy,LNBenzaldehyde,LN_1_Butene_4_isothiocyanate,LN_Methyl_benzoate,LN_Phenylethyl_Alcohol,LN_2_Amino_benzaldehyde,LN_p_Anisaldehyde,LN_Methyl_anthranilate,LN_Z_3_Hexen_1_ol_acetate,LN_Phenylacetaldehyde,LN_Benzyl_nitrile,LN_Methyl_salicylate,LN_Indole,LN_E.E_a_Farnesene,LN_Totalvolatiles
44,7,B,L,H,NH,LNHH,NA,0,NA,0,NA,23,26.8,4,16.17,0.402333333,1.203416667,0.569083333,2.275491826,1.117,0.783333333,0.333666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,7,B,L,H,NH,LNHH,4,61,15.25,2.406602254,NA,27,28.2,2,12.49,0.168916667,0.867416667,0.331666667,1.540732215,0.331666667,0.568666667,0.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,7,B,L,H,NH,LNHH,4,71,17.75,2.801127214,NA,21,14.3,0,11.13,0.134,0.7615,0.308916667,1.780023789,0.450333333,0.502333333,0.070666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,7,B,L,H,NH,LNHH,4,68,17,2.682769726,NA,20,25,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,7,B,L,H,NH,LNHH,4,66,16.5,2.603864734,NA,19,26.7,8,13.31333333,0.227916667,1.022,0.401166667,2.015209246,0.653666667,0.62,0.033666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,B,L,H,H,LHH,NA,0,NA,0,NA,NA,12,1,NA,0.19175,0.930083333,0.380083333,NA,0.728333333,0.606,0.122333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,7,B,L,H,H,LHH,NA,0,NA,0,NA,26,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,7,B,L,H,H,LHH,NA,0,NA,0,NA,25,12,4,NA,NA,NA,NA,1.951498034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,7,B,L,H,H,LHH,4,42,10.5,2.208154506,NA,20,18.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,7,B,L,H,H,LHH,NA,0,NA,0,NA,30,3.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,7,B,L,H,H,LHH,4,76,19,3.995708155,NA,NA,12.7,4,13.07666667,0.227666667,0.9305,0.444333333,1.823741672,0.906666667,0.655666667,0.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7,B,L,H,H,LHH,4,88,22,4.626609442,NA,21,18.5,8,13.285,0.163972222,0.833861111,0.354555556,2.018067162,0.456,0.508666667,0.073333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,7,B,L,H,H,LHH,NA,0,NA,0,NA,21,10.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,7,B,L,H,H,LHH,NA,0,NA,0,NA,21,24.6,5,12.89,0.20575,0.88475,0.389333333,1.954805806,0.730666667,0.557333333,0.173333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,7,B,L,H,H,LHH,NA,0,NA,0,NA,22,28.6,0,10.85666667,0.13725,0.789916667,0.329666667,1.273644195,0.595666667,0.546666667,0.086333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,7,B,L,H,H,LHH,NA,0,NA,0,NA,25,9.6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,7,B,L,H,H,LHH,NA,0,NA,0,NA,19,15.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,7,B,L,H,H,LHH,NA,0,NA,0,NA,19,8.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,7,B,L,H,H,LHH,NA,0,NA,0,NA,19,15.7,2,12.485,0.2365,0.91525,0.45725,2.049648657,0.88,0.5825,0.2975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,7,B,L,H,H,LHH,NA,0,NA,0,NA,29,23.7,3,12.31666667,0.212166667,0.84525,0.44525,1.8675061,0.685666667,0.533666667,0.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,7,B,L,H,H,LHH,4,46,11.5,2.418454936,NA,25,8.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,7,B,L,H,H,LHH,NA,0,NA,0,NA,20,18.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,7,B,L,H,H,LHH,NA,0,NA,0,NA,22,20.9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,7,B,L,H,H,LHH,4,29,7.25,1.524678112,NA,19,21.2,5,12.09666667,0.174,0.824,0.3825,2.041178916,0.649666667,0.683333333,0.125666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,7,B,L,H,H,LHH,NA,0,NA,0,NA,20,13.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,7,B,L,H,H,LHH,NA,0,NA,0,NA,29,17.2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,7,B,L,H,H,LHH,NA,0,NA,0,NA,23,17.4,7,12.21,0.18575,0.87675,0.39825,1.304173721,0.625333333,0.631,0.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,7,B,L,H,H,LHH,4,77,19.25,4.048283262,NA,20,28.4,4,13.875,0.267875,0.9905,0.456125,2.093691015,0.5795,0.61,0.1015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,7,B,L,H,H,LHH,1,1,1,0.052575107,NA,21,18.3,1,12.9,0.16225,0.947,0.320625,1.870183736,1.0065,0.6535,0.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,7,B,L,H,H,LHH,2,6,3,0.315450644,NA,30,16.8,4,11.89,0.142208333,0.785875,0.314458333,2.173617865,0.519,0.598,0.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,7,B,L,H,H,LHH,4,40,10,2.103004292,NA,28,8.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,7,B,L,H,H,LHH,4,22,5.5,1.156652361,NA,34,14.8,7,11.56666667,NA,NA,NA,2.034830629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,7,B,L,H,H,LHH,4,56,14,2.944206009,NA,21,14.3,2,14.56333333,0.257333333,1.004416667,0.43275,2.148340703,0.675333333,0.6,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,7,B,L,H,H,LHH,1,4,4,0.210300429,NA,19,17,13,10.24666667,0.234666667,0.92,0.439111111,0.089170154,0.659,0.646,0.061666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,7,B,L,H,H,LHH,4,72,18,3.785407725,NA,19,18.1,5,11.12333333,0.206277778,0.816138889,0.433388889,1.845469073,0.422333333,0.641,0.218666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,7,B,L,H,H,LHH,2,10,5,0.525751073,NA,19,12.4,3,13.63666667,0.246,0.980666667,0.4605,1.554753107,0.922666667,0.596333333,0.326333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,7,B,L,H,H,LHH,4,49,12.25,2.576180258,NA,19,20.8,1,13.04666667,0.207666667,0.882083333,0.4015,1.952603426,0.631666667,0.555666667,0.129333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,7,B,L,H,H,LHH,4,27,6.75,1.419527897,NA,20,14.1,0,11.595,0.173375,0.803125,0.355875,1.889756474,0.768,0.546,0.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,7,B,L,H,H,LHH,NA,0,NA,0,NA,21,9.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,7,B,L,H,H,LHH,3,24,8,1.261802575,NA,36,12.3,2,15.26666667,0.286666667,1.070083333,0.451083333,1.860738879,0.751,0.598666667,0.180333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,7,B,L,H,H,LHH,2,11,5.5,0.57832618,NA,21,19.7,12,13.97,0.245666667,0.964333333,0.434666667,1.852476518,0.513,0.615333333,0.111666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,7,B,L,H,H,LHH,3,20,6.666666667,1.051502146,NA,19,14.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,7,B,L,H,H,LHH,1,5,5,0.262875536,NA,20,24,5,11.89666667,0.187333333,0.881666667,0.392833333,1.794561524,0.975666667,0.667666667,0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,7,B,L,H,H,LHH,4,46,11.5,2.418454936,NA,21,19.2,4,13.46,0.227083333,0.956583333,0.425583333,1.576285553,0.627666667,0.567333333,0.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,7,B,L,H,H,LHH,4,56,14,2.944206009,NA,22,20.6,5,12.00666667,0.180194444,0.843722222,0.399833333,0.089170154,0.763,0.627,0.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,7,B,L,H,H,LHH,4,76,19,3.995708155,NA,26,14.3,4,14.21333333,0.235583333,1.0075,0.414416667,1.695017439,0.831333333,0.706,0.125333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,7,B,L,H,H,LHH,NA,0,NA,0,NA,25,10.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,7,B,L,H,H,LHH,2,4,2,0.210300429,NA,19,9.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,7,B,L,H,H,LHH,NA,0,NA,0,NA,20,15.1,2,12.90333333,0.189083333,0.90575,0.357083333,2.000630568,0.662333333,0.63,0.032333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,7,B,L,H,H,LHH,3,45,15,2.365879828,NA,28,15,5,15.5,0.285416667,1.045333333,0.461416667,1.240805167,0.864666667,0.688,0.176666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,7,B,L,H,H,LHH,NA,0,NA,0,NA,19,19.9,4,11.92,0.140041667,0.781375,0.298041667,1.574970604,0.561,0.483,0.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,A,L,B,H,LHB,0,0,NA,0.00000000,0,29,5.9,3,11.39666667,0.132738611,0.723523611,0.300197222,1.384673474,0.790403333,0.477796667,0.312606667,6.140203786,3.836660686,1.54835022,1.466337069,1.508184179,1.62414406,1.110882381,3.184207696,2.86114212,0,0.980829253,2.595807346,3.34010969,6.408711824
1,1,A,L,H,H,LHH,1,6,6,0.55159475,0,28,11.4,4,NA,NA,NA,NA,NA,NA,NA,NA,6.067074367,4.385838804,1.433760898,0,2.018599882,1.586965057,1.252762968,2.422834221,0,2.538973871,1.497885427,2.106840516,4.604058457,6.489753582
1,1,A,L,B,NH,LNHB,0,0,NA,0.00000000,1,27,20.3,4,10.15,0.308609583,0.723915,0.310019444,1.473018829,0.567955,0.522253333,0.12591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,A,L,H,NH,LNHH,0,0,NA,0.00000000,0,27,23.2,5,9.986666667,0.238186875,0.735423333,0.307741389,1.650896712,0.656206667,0.54685,0.125996667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,A,T,B,H,THB,3,6,2,0.61894737,2,22,27.7,3,12.27,0.35087875,0.838181944,0.327076111,1.883329743,0.72644,0.621693333,0.104746667,7.182035446,3.552168409,3.34010969,2.203378443,1.252762968,4.193854664,0.870828358,2.549879105,4.035223439,1.901277995,2.763870271,1.880312867,3.460513959,7.364054317
1,1,A,T,H,H,THH,3,7,"2,333333333",0.43362832,0,26,25.2,7,11.67333333,0.180695,0.901483611,0.379720278,1.313891245,0.77969,0.637216667,0.142473333,6.048553514,5.204108432,1.642227735,1.376991968,2.675424974,1.54835022,1.586965057,1.642227735,2.942487759,2.656106923,2.509298103,2.095515367,5.725398997,6.899835108
1,1,A,T,B,NH,TNHB,0,0,NA,0.00000000,0,20,32.8,6,13.56333333,0.216826111,0.855881944,0.401933333,1.96779057,0.58798,0.482686667,0.119713333,5.833974966,2.067465351,3.728939253,1.307903727,5.699434411,2.368610603,3.694024924,2.662587827,3.476589487,3.552168409,2.283353731,4.778589804,5.309210205,7.043201504
1,1,A,T,H,NH,TNHH,3,56,"18,66666667",3.04550499,0,21,38.5,1,13.87,0.386705,0.926590556,0.376890556,2.024663392,0.719963333,0.577056667,0.142906667,6.797526968,2.095515367,4.712029578,1.54835022,4.691857436,3.544174761,2.414590151,3.822584443,4.438065595,4.02037903,4.375989932,4.936204383,5.794254933,7.547404007
1,1,B,L,B,H,LHB,0,0,NA,0.00000000,1,24,25.3,7,12.75333333,0.178800556,0.849315833,0.3324075,1.916956079,0.578066667,0.59599,0.085976667,6.706454756,2.850492392,2.253239219,3.104420579,7.083636387,4.195250728,1.586965057,2.806721729,6.95024699,4.061081376,1.822156946,5.917199868,5.850711373,8.284345298
1,1,B,L,H,H,LHH,0,0,NA,0.00000000,0,23,8.5,0,11.09333333,0.129376667,0.752035833,0.280091389,1.268340579,0.537396667,0.309186667,0.22821,6.345197668,5.068379956,1.981001469,1.71978597,6.707133965,3.203198012,2.319114395,2.940043368,5.812138499,2.961830722,2.494123305,3.004031076,5.345916345,7.694898645
1,1,B,L,B,NH,LNHB,0,0,NA,0.00000000,0,26,12.4,3,12.70666667,0.163031667,0.836608333,0.339419167,2.010403858,0.69264,0.56814,0.2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,B,L,H,NH,LNHH,0,0,NA,0.00000000,0,24,21.8,3,11.5,0.191479722,0.880500833,0.340173333,1.691003366,0.61175,0.58944,0.048365,5.672845872,2.940043368,3.560098664,0.927340568,4.128924896,2.036881927,2.602689685,2.106840516,2.233592222,2.823361048,1.814643763,4.784245739,4.907535595,6.571155256
1,1,B,T,B,H,THB,2,10,5,1.91406250,1,27,13.5,4,12.63333333,0.1876125,0.938920833,0.347042222,1.712635314,0.819253333,0.622366667,0.196886667,7.055983695,6.07227619,3.249512794,2.197224577,1.673976434,3.90979831,1.021651248,3.748196031,5.930179985,2.367123614,2.512305624,2.93857386,5.186764881,7.746588847
1,1,B,T,H,H,THH,5,47,"9,4",1.99221453,0,26,14.6,4,12.29,0.161609167,0.830465,0.303665833,1.964580593,0.70141,0.52357,0.17784,6.451990535,4.280772901,2.463064908,2.084060488,4.342842958,2.662587827,1.62414406,4.089394057,4.001931417,2.581898916,3.433987204,0,0,6.878326468
1,1,B,T,B,NH,TNHB,6,40,"6,666666667",4.42437923,3,24,20.8,6,11.72666667,0.160477222,0.788956667,0.3377725,1.341803587,0.503293333,0.561283333,0.062443333,6.099820572,4.612917873,1.203972804,2.813410717,5.464772982,2.22161603,0.84729786,2.984558973,4.16752618,3.075774981,0.693147181,5.929589143,5.557685695,7.343138708
1,1,B,T,H,NH,TNHH,3,22,"7,333333333",1.34750000,0,26,17.5,5,12.32,0.226240556,1.039791111,0.34372,1.919346341,0.74979,0.667316667,0.15085,5.417252002,4.345247383,2.784096329,1.760408939,4.389866195,2.700615223,2.253239219,5.874930731,4.804931377,3.026728374,2.291411792,5.424623647,5.417252002,7.228549703
1,2,A,L,B,H,LHB,0,0,NA,0.00000000,0,26,16.2,2,NA,NA,NA,NA,NA,NA,NA,NA,5.498533413,2.882107248,2.060749409,0,1.791759469,0,0.441832752,1.047968556,2.524246064,0.655406853,1.466337069,2.19310086,2.90264185,5.756913585
1,2,A,L,H,H,LHH,0,0,NA,0.00000000,0,24,9.4,0,10.73666667,0.12575,0.774166667,0.278833333,1.101194633,0.36,0.540666667,0.180666667,5.495687165,2.018599882,1.212271607,0,3.544174761,1.814643763,1.66875449,2.248363539,2.719100037,1.586965057,2.728215871,2.346070205,4.126686256,6.008403601
1,2,A,L,B,NH,LNHB,0,0,NA,0.00000000,0,25,9.5,0,10.31,0.0995,0.6865,0.270666667,1.745861859,0.473306667,0.50812,0.034813333,5.470869132,2.012430831,2.106840516,0,4.110873864,1.047968556,1.329135947,2.36364535,2.688099415,1.62414406,3.299943648,2.882107248,3.787550982,6.062664857
1,2,A,L,H,NH,LNHH,0,0,NA,0.00000000,0,26,16.7,3,11.01333333,0.12925,0.685833333,0.296833333,1.680802804,0.513,0.509333333,0.003666667,5.721767911,1.901277995,3.108564804,1.694595721,4.507802335,2.505525937,3.503218996,1.586965057,5.258073908,2.681782274,2.940043368,4.124442593,2.447166322,6.643898234
1,2,A,T,B,H,THB,0,0,NA,0.00000000,1,27,14,2,11.71666667,0.136416667,0.794333333,0.31925,2.057089323,0.531,0.619333333,0.088333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,A,T,H,H,THH,0,0,NA,0.00000000,0,26,36,13,14.62,0.232333333,0.97125,0.36275,2.032081268,0.633333333,0.703666667,0.091,5.808809601,4.697783129,3.112691925,1.760408939,3.953378191,0.980829253,2.524246064,2.253239219,4.073763855,2.675424974,2.688099415,3.397486802,6.017240583,6.970103904
1,2,A,T,B,NH,TNHB,0,0,NA,0.00000000,0,19,11.8,0,11.91666667,0.185807778,0.885376667,0.3211525,1.537872888,0.5934,0.61813,0.02473,5.695507591,2.277267285,1.329135947,1.99997737,5.58818455,3.096080247,0.606135804,2.332683124,6.188777338,3.320228319,1.74435723,4.133387197,5.45970371,7.262628601
1,2,A,T,H,NH,TNHH,4,48,12,2.03636364,0,23,40.8,6,15.98333333,0.344,1.097916667,0.507416667,2.136214512,0.610256667,0.69678,0.086523333,6.00635316,2.643017731,4.283331101,0.870828358,5.091133738,1.586965057,2.649583743,2.150900506,2.524246064,3.343385159,4.663439094,4.049850711,6.51399913,7.347192307
1,2,B,L,B,H,LHB,1,3,3,0.73500000,2,21,15.1,12,12.73666667,0.212,0.861666667,0.414416667,1.562953389,0.515666667,0.629,0.113333333,5.64131588,3.402122879,2.123591326,1.079920156,4.870947423,3.305053521,3.310137416,2.672231103,2.612925189,2.75507514,2.983153491,2.983153491,4.506270237,6.507526438
1,2,B,L,H,H,LHH,0,0,NA,0.00000000,0,24,1.6,0,NA,NA,NA,NA,NA,NA,NA,NA,5.972017412,3.299943648,2.56779431,0.441832752,1.170071253,1.659990192,0.441832752,1.791759469,2.447166322,1.278874112,0.980829253,1.908169821,4.172676405,6.268113759
1,2,B,L,B,NH,LNHB,0,0,NA,0.00000000,0,28,9.4,1,10.01,0.093222222,0.708583333,0.245444444,1.635134182,0.477666667,0.624666667,0.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,B,L,H,NH,LNHH,4,40,10,2.45306633,0,29,16.8,7,10.38666667,0.157583333,0.734083333,0.36925,1.611575048,0.388333333,0.560666667,0.172333333,6.666603323,3.236497426,3.519803124,0,5.293583959,2.319114395,2.719100037,2.75507514,2.719100037,3.168751438,4.476705302,4.176948091,5.343927878,7.296714542
1,2,B,T,B,H,THB,0,0,NA,0.00000000,0,22,30.1,16,13.26333333,0.1785,0.792166667,0.352666667,1.625863318,0.585,0.525,0.102666667,5.703412036,4.848552,3.595789031,1.386294361,4.10905071,1.992430165,1.563975538,1.992430165,2.573460047,2.730029108,3.408577489,4.422848629,5.437112658,6.811244379
1,2,B,T,H,H,THH,4,61,"15,25",2.46617162,0,25,36.6,12,14.28333333,0.1895,0.872833333,0.392166667,2.242231283,0.661666667,0.562666667,0.128333333,5.725096909,3.787550982,1.466337069,0.380463806,2.272507638,3.203198012,0,3.860339771,1.329135947,0.790139447,1.376991968,1.659990192,4.113905088,6.221767593
1,2,B,T,B,NH,TNHB,6,45,"7,5",2.54618938,1,24,35.1,9,14.3,0.28975,0.9415,0.525583333,1.924087756,0.574333333,0.62,0.054333333,4.793492222,3.777009033,2.719100037,0.702363836,4.455423375,0.831297519,2.282004385,1.99997737,2.272507638,2.524246064,2.516800014,3.822584443,4.957911477,6.210116545
1,2,B,T,H,NH,TNHH,2,33,"16,5",1.31250000,0,21,29.4,3,15.04666667,0.260916667,0.997583333,0.440916667,1.933418062,0.582,0.693666667,0.111666667,6.962360367,2.186189983,3.847254005,1.851657611,7.796159538,4.016494237,2.028797809,2.806721729,4.48125729,5.044300878,1.047968556,6.268581748,5.840713432,8.462791758
2,1,A,L,B,H,LHB,0,0,NA,0.00000000,0,26,25.4,4,13.90666667,0.361192083,0.8427575,0.315633056,2.036653914,0.71219,0.569313333,0.156156667,6.343733968,4.991188159,3.668535013,2.036881927,1.079920156,3.447338538,1.52846885,4.796937729,3.263424201,0,2.592348332,3.16289319,3.804190301,6.927585139
2,1,A,L,H,H,LHH,0,0,NA,0.00000000,0,24,19.9,11,NA,NA,NA,NA,NA,NA,NA,NA,6.213644672,2.649583743,3.618894027,1.422662005,4.166952291,3.409802229,3.120895417,3.168751438,3.044522438,2.060749409,3.008611936,4.774131283,4.477757601,6.845761665
2,1,A,L,B,NH,LNHB,2,14,7,2.64864865,1,20,26.6,3,11.48,0.369401042,0.835878056,0.346263056,1.807087671,0.5418,0.502386667,0.114586667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,A,L,H,NH,LNHH,4,24,6,1.23012552,0,24,14,5,8.853333333,0.261515833,0.563818611,0.27495,1.304173721,0.616666667,0.537623333,0.090236667,5.837082359,1.609437912,3.336164911,0.980829253,1.491654877,1.609437912,0.575364145,1.754019141,2.737249356,0,3.080890082,2.944438979,4.656074516,6.302618976
2,1,A,T,B,H,THB,0,0,NA,0.00000000,1,23,30.7,7,12.07,0.185928056,0.820041389,0.377869722,1.085222455,0.666513333,0.446743333,0.21977,6.521111925,4.966980072,3.299943648,1.508184179,1.961658506,2.623056988,1.466337069,2.623056988,3.66735312,1.659990192,3.359603484,3.391271742,4.875197323,7.017008209
2,1,A,T,H,H,THH,0,0,NA,0.00000000,0,26,30.1,9,12.18666667,0.395982083,0.856145833,0.371230833,0.515768207,0.81137,0.56256,0.24881,4.525004014,0.747214402,1.047968556,1.422662005,1.851657611,1.329135947,0,1.376991968,2.922763254,0,1.278874112,0.980829253,0,4.878020589
2,1,A,T,B,NH,TNHB,0,0,NA,0.00000000,0,21,39.5,6,12.63333333,0.2113075,0.911866667,0.3913575,1.240805167,0.72222,0.588003333,0.134216667,5.850244946,2.378774231,4.876256982,1.732147066,4.474333572,2.61800392,3.206015709,4.673866717,4.76193649,2.607820533,4.199079882,4.455960981,5.62391722,7.151811952
2,1,A,T,H,NH,TNHH,2,9,"4,5",0.48945616,0,21,42.8,6,15.14666667,0.437575833,0.936529167,0.493049722,1.771731914,0.67379,0.63784,0.11295,5.07621494,1.52846885,0.747214402,0.606135804,0.606135804,0.679160939,0,1.614978093,2.746201967,0.679160939,0.527354926,0.870828358,0,5.242775293
2,1,B,L,B,H,LHB,0,0,NA,0.00000000,0,NA,9.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,B,L,H,H,LHH,0,0,NA,0.00000000,0,NA,12.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,B,L,B,NH,LNHB,0,0,NA,0.00000000,0,21,27.3,0,13.87,0.208916111,0.995720278,0.346206667,2.102378972,0.786923333,0.639726667,0.147196667,6.223788056,2.789800851,1.837016061,2.346070205,7.286496082,2.700615223,1.400087683,2.172223275,5.215237644,3.981410861,1.760408939,6.03290857,5.213223342,7.957825521
2,1,B,L,H,NH,LNHH,3,4,"1,333333333",0.38888889,0,26,20.9,10,11.32333333,0.171524167,0.799336389,0.314213333,1.093281967,0.53726,0.658006667,0.120746667,6.611555553,7.175149606,4.256794045,2.372318431,6.657547381,3.392829132,5.34459114,3.031206662,3.730367893,4.504735789,4.131158535,6.650566488,7.15615497,8.595572979
2,1,B,T,B,H,THB,0,0,NA,0.00000000,0,26,12,0,13.53666667,0.212587222,0.879319444,0.3628125,1.831105581,0.700483333,0.59276,0.14043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,B,T,H,H,THH,4,54,"13,5",2.28892734,0,26,13.5,2,14.52666667,0.236185,0.985493611,0.376848333,1.947048114,0.917,0.616446667,0.300553333,6.003612681,3.026728374,2.850492392,1.54835022,6.401671481,3.112691925,3.427995575,2.538973871,5.154575292,2.688099415,1.961658506,5.895524539,6.387128696,7.721758957
2,1,B,T,B,NH,TNHB,6,29,"4,833333333",3.20767494,5,23,22.1,10,12.82666667,0.220235,0.877350278,0.408730833,1.416161439,0.628966667,0.661056667,0.037216667,6.034351076,5.541916926,3.16289319,3.482094425,7.875224854,4.291600343,3.982274344,3.710178782,4.908561552,5.45970371,4.58156032,5.43275113,6.004641241,8.43770496
2,1,B,T,H,NH,TNHH,4,41,"10,25",2.51125000,0,23,30.7,12,14.19333333,0.232543611,0.923126389,0.409194167,1.871516388,0.698436667,0.786826667,0.08839,6.179786583,4.615120517,2.335374916,1.754019141,3.864232342,2.890371758,0.575364145,2.022283128,3.680511204,2.280112237,2.20949467,5.652099241,5.889493343,7.220861404
2,2,A,L,B,H,LHB,0,0,NA,0.00000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
