"BBB","GPW","GWB","WWR","YBR","YGR","YWR","YYR","YYW"
"Walking","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement"
"Walking","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement"
"Walking","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement"
"Walking","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement"
"Walking","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Walking","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Walking","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Walking","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Walking","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Walking","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Walking","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Walking","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Walking","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Walking","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Walking","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Minimal-Movement","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Minimal-Movement","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Minimal-Movement","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Minimal-Movement","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Minimal-Movement","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Walking","Minimal-Movement","Resting","Walking","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Walking","Minimal-Movement","Resting","Walking","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Minimal-Movement","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Minimal-Movement","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Minimal-Movement","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Minimal-Movement","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Minimal-Movement","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Minimal-Movement","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Minimal-Movement","Minimal-Movement","Walking"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Walking"
