"BBB","GPW","GWB","WWR","YBR","YGR","YWR","YYR","YYW"
"Exploring","Antennating Nestmate","Resting","Food Processing","Brood Care","Resting","Food Processing","Allogrooming","Brood Care"
"Exploring","Antennating Nestmate","Resting","Food Processing","Brood Care","Resting","Food Processing","Allogrooming","Brood Care"
"Exploring","Antennating Nestmate","Resting","Food Processing","Brood Care","Resting","Food Processing","Allogrooming","Brood Care"
"Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Resting","Food Processing","Allogrooming","Brood Care"
"Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Resting","Antennating Nestmate","Allogrooming","Brood Care"
"Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Resting","Antennating Nestmate","Allogrooming","Brood Care"
"Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Resting","Antennating Nestmate","Allogrooming","Brood Care"
"Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Resting","Food Processing","Allogrooming","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Allogrooming","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Brood Care","Resting","Exploring","Allogrooming","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Brood Care","Resting","Exploring","Allogrooming","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Brood Care","Resting","Exploring","Brood Care","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Brood Care","Resting","Exploring","Brood Care","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Brood Care","Resting","Exploring","Brood Care","Brood Care"
"Trash Maintenance","Brood Care","Resting","Food Processing","Brood Care","Resting","Exploring","Brood Care","Brood Care"
"Trash Maintenance","Brood Care","Resting","Food Processing","Brood Care","Resting","Exploring","Brood Care","Brood Care"
"Trash Maintenance","Brood Care","Resting","Food Processing","Brood Care","Resting","Exploring","Brood Care","Brood Care"
"Trash Maintenance","Brood Care","Resting","Food Processing","Brood Care","Resting","Exploring","Brood Care","Brood Care"
"Trash Maintenance","Brood Care","Resting","Food Processing","Brood Care","Resting","Exploring","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Brood Care","Resting","Exploring","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Brood Care","Resting","Exploring","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Brood Care","Resting","Exploring","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Brood Care","Resting","Exploring","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Brood Care","Resting","Exploring","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Brood Care","Resting","Exploring","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Brood Care","Resting","Exploring","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Brood Care","Resting","Exploring","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Brood Care","Resting","Exploring","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Brood Care","Resting","Exploring","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Brood Care","Resting","Exploring","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Brood Care","Resting","Exploring","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Brood Care","Resting","Exploring","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Exploring","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Exploring","Brood Care","Brood Care"
"Trash Maintenance","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Exploring","Brood Care","Brood Care"
"Trash Maintenance","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Exploring","Brood Care","Brood Care"
"Trash Maintenance","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Exploring","Brood Care","Brood Care"
"Trash Maintenance","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Exploring","Brood Care","Brood Care"
"Trash Maintenance","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Exploring","Brood Care","Brood Care"
"Trash Maintenance","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Exploring","Brood Care","Brood Care"
"Trash Maintenance","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Exploring","Brood Care","Brood Care"
"Trash Maintenance","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Exploring","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Exploring","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Exploring","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Exploring","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Exploring","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Exploring","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Antennating Nestmate","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Antennating Nestmate","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Antennating Nestmate","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Antennating Nestmate","Brood Care","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Antennating Nestmate","Brood Care","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Resting","Brood Care","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Resting","Brood Care","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Resting","Brood Care","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Resting","Brood Care","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Resting","Brood Care","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Resting","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Resting","Brood Care","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Resting","Brood Care","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Brood Care","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Brood Care","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Brood Care","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Brood Care","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Brood Care","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Brood Care","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Brood Care","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Brood Care","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Brood Care","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Food Processing","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Resting","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Exploring","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Exploring","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Exploring","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Resting","Food Processing","Exploring","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Exploring","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Exploring","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Antennating Nestmate","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Antennating Nestmate","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Exploring","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Exploring","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
