Gene_Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
HMGCR,1053.5976409951425,0.6305240924969622,0.5099213419180867,1.2365124592064025,0.21626813740674128,0.50113981632811
FAM53C,1352.6184922806463,-1.639354118852106,0.6049321557040295,-2.7099801248690443,0.006728724004222104,0.057563333992830375
FUOM,1084.9786228479672,0.4481251365339343,0.5837906434515445,0.767612741931739,0.4427172901062141,0.7255777289865123
OSBPL8,1082.40536951081,0.21884704776010672,0.994594164677595,0.22003652900079862,0.8258427057574557,0.9397738085054295
RAB34,1091.7058294056988,-0.7823071504043084,0.6732868994798316,-1.1619224301092206,0.24526697512501847,0.5359636816706931
CACNA2D1,1284.5925114696704,-3.0018862908428847,1.4061987709830783,-2.1347524637247806,0.03278123508252695,0.16415495316502177
CRTC1,1294.6155549013527,-1.3633902714092305,0.6309369173595215,-2.160897918471842,0.030703225739999767,0.15731953391104936
ZNF318,1088.5219481623733,0.8215204265668999,0.7157270398573415,1.1478124771290534,0.25104598537734957,0.5430799629378802
ARHGEF3,1038.8091781455937,1.649988559533081,0.5420287686941384,3.044097757962647,0.002333792905188792,0.0268376822373447
APH1A,1109.275767587525,0.22035240636691383,0.35521235129337875,0.620339933463967,0.5350340092365242,0.7908676831680126
ERP44,1075.4981821759159,0.34841611861322414,0.4605242182283868,0.7565641606288659,0.4493110197410874,0.7313833938155608
TBRG1,1110.9988588092015,0.26044828536638764,0.46765394431794194,0.5569252404066494,0.5775785086528977,0.8152603556710909
GART,1152.7927184708612,0.015436449074056792,0.4597828346508483,0.03357334791712915,0.973217375564035,0.9940428692409429
ENOPH1,1086.7776487912731,0.0557643357894169,0.5160105267579507,0.10806821353002113,0.9139415823791746,0.9733874891379465
RETREG1,1259.7021797556613,-0.9972402484277245,0.6158725023531458,-1.6192316504104929,0.10539743048388615,0.33616970265021284
CCDC106,1241.819807667042,-1.3795540358012597,0.5591229959065243,-2.467353419375184,0.013611593765311316,0.09277195644438313
MIGA2,1109.0977092114276,0.3492662169641778,0.44323535929395147,0.7879926762173011,0.43070098979537924,0.7155764285865361
USP48,1073.1079022795193,0.6193235902891269,0.441490828189719,1.4028005809964164,0.16067631371493207,0.42563122835812894
CHERP,1108.153907256107,0.23491794561987198,0.43663337681688014,0.5380210448693993,0.5905625197208438,0.8224500627750735
VMA21,1183.2868563723318,-0.8297231469045853,0.5444088788998147,-1.524080850006261,0.12748851579483822,0.37275539603872154
REV1,1197.0709020759864,-0.6168982274267363,0.439376949282146,-1.4040295660357798,0.16031004556670977,0.4252785836507203
FAM114A2,1125.212833289881,-0.5221977353835088,0.3397840566836443,-1.53685178898697,0.12432960782318325,0.367044862272716
